,read,comment,title,time
0,365,2,如果B股回购注销，对A股有提振？,10-13 01:00
1,74,0,成交量不大：很难有太好表现,10-24 09:39
2,171,0,下跌我们是认真的，不涨我们是专业的，营收我们是造假的，不服就跌。,10-20 10:28
3,1029,4,就满仓本股，今天走向解套和盈利之旅。,09-20 06:18
4,203,0,大众逼让人搞穿了，从0.7直泄到0.18。,10-19 01:37
5,1605,3,这垃圾，套几年了还这样，你们说怎么办呢？,09-01 01:06
6,1612,3,天天下跌创新低，亏损严重何时才能回本，难难难，等到死吧，不是它死就是我死。,09-01 02:06
7,948,1,每天这个成交量：走势太不尽人意,09-22 11:18
8,1071,0,大众交通（集团）股份有限公司关于受让上海数讯信息技术有限公司28.96％股权的公,09-20 11:40
9,1212,2,68.1 胡晓悟 上海高院再审 申请书 再审申请书 申请人（一审原告、二,09-18 08:31
10,1536,0,跌到0.18左右加仓,09-02 07:37
11,1588,0,业绩也不亏损咋就一直跌,09-02 11:55
12,1572,0,B股又成做空的工具了，大股东为何不增持B股呢？A股做空主力做不动了，现在拿B股制,09-01 01:51
13,1574,0,所有指数都没有新低，该股创五年新低，大家说这股是不是垃圾？,09-01 12:19
14,1576,0,外资自嗨，自买自卖。整个B流动性已无,09-01 09:30
15,1673,1,今天B股大盘跌幅很大：不知有什么事,08-31 01:48
16,1542,0,大众Ｂ股8月31日盘中跌幅达5%,08-31 01:21
17,1661,1,4位数压盘：怎么上涨,08-30 01:10
18,2324,0,酒店,08-10 01:23
19,2386,0,上海的出租车市场为大众汽车（900903）提供良好平台,08-10 10:27
20,2228,3,庄家死了吗？,06-29 10:07
21,2276,1,杨国平余姚老乡支持你，但你公司股票也太不给力了，是不是想私有化了,07-13 03:14
22,2370,0,受市埸复苏，疫情已过。公司保持盈利增长。待涨！,07-31 01:54
23,2364,0,加把劲，收盘站上60日均线0.218，后市值得期待。,07-28 01:45
24,2545,2,今天是典型的出水芙蓉，一阳穿三线。漂亮！,07-25 03:25
25,2419,6,公司一季度盈利0.99亿，半年预报行李1.2亿，2季度才盈利2000万元，所以B,07-10 11:31
26,2295,4,会不会退市啊？,07-10 10:26
27,2339,0,还要不要点脸，跌到什么地方是个止跌企稳回升？,07-20 01:47
28,2238,6,这股的B股有人买吗？这K线全部躺平了啊,07-04 05:52
29,2242,1,又创新低，恶意做空B股，大股东也不增持，反常！,07-10 10:23
30,2172,0,也太过份了，能不能给点希望。,07-10 10:11
31,2172,0,疆户股！,07-08 03:44
32,2181,0,大众交通也成沦为垃圾公司了！,07-08 03:44
33,2166,0,没有成交量：,07-07 11:34
34,2350,2,啥时候分红啊？,06-30 10:08
35,2138,3,人民币对美元贬值投资美元B股正当时,06-13 11:21
36,2169,0,这就是个垃圾，下跌的没有止境,06-28 03:29
