,read,comment,title,time
0,530,4,这走势，看来三季度又彻底完了[哭][哭][哭],10-13 02:43
1,2251,22,今天上午9点39分，1.75元／股、3300手，好像是倒车接人的意思哈。,08-16 10:57
2,1155,2,3.5元的成本，怎么办,09-26 05:06
3,1781,11,晨鸣纸业:关于变更公司总经理的公告,10-08 04:47
4,1367,6,晨鸣纸业:第十届董事会第十二次临时会议决议公告,10-08 04:48
5,967,2,晨鸣纸业:独立董事关于变更总经理的独立意见,10-08 04:47
6,1184,3,大家在晒单吗，纸浆主力6100+,09-26 11:17
7,1810,0,晨鸣纸业:北京市中伦(青岛)律师事务所关于山东晨鸣纸业集团股份有限公司2023年第三次临时股东大会之法律意见书,09-26 07:03
8,1739,0,晨鸣纸业:2023年第三次临时股东大会决议公告,09-26 07:03
9,1136,0,完全没有流动性了,09-26 12:28
10,1985,1,晨鸣纸业:关于控股子公司增资扩股暨引进战略投资者的公告,09-20 04:46
11,2016,4,晨鸣纸业:第十届董事会第十一次临时会议决议公告,09-20 04:46
12,1272,1,$晨鸣Ｂ(SZ200488)$,09-21 01:20
13,1752,0,晨鸣纸业:独立董事关于控股子公司增资扩股暨引进战略投资者的独立意见,09-20 04:47
14,11094,16,B股转板参照？安道麦B依法维权主动争取，仅作讨论。,02-13 01:48
15,2577,3,晨鸣纸业:关于出售武汉晨鸣部分股权的公告,09-08 07:20
16,1757,2,晨鸣纸业:第十届董事会第十次临时会议决议公告,09-08 07:20
17,2895,3,晨鸣纸业:关于出售武汉晨鸣股权后形成对外财务资助的公告,09-08 07:21
18,1710,0,晨鸣纸业:独立董事关于第十届董事会第十次临时会议相关事项的独立意见,09-08 07:21
19,1690,0,晨鸣纸业:关于召开2023年第三次临时股东大会的通知,09-08 07:21
20,1750,0,晨鸣纸业:武汉晨鸣汉阳纸业股份有限公司二〇二三年1-7月专项审计报告,09-08 07:18
21,1916,0,晨鸣纸业:山东晨鸣纸业集团股份有限公司拟进行股权转让涉及的武汉晨鸣汉阳纸业股份有限公司股东全部权益价值资产评估报告,09-08 07:18
22,1645,0,才12亿，买回来吧,09-03 10:34
23,1718,1,被严重套牢，躺平。删除交易软件。,08-31 07:12
24,1892,1,今年分红的港币，再次买入晨鸣纸业B股，钱今天全部花完了，等明年再说。,08-22 03:37
25,3337,16,数一数这些年晨鸣的败笔！,04-19 10:06
26,2132,6,晨鸣纸业:半年报监事会决议公告,08-30 09:30
27,2834,4,晨鸣纸业:2023年半年度报告,08-30 09:30
28,1565,1,曾老讲任何科学发展违背自然循环，一定祸害子孔！,08-28 07:20
29,1735,0,可惜了，被红果糟蹋了。,08-31 02:58
30,1718,0,这股全完蛋了,08-31 02:54
31,1614,0,晨鸣Ｂ8月31日盘中跌幅达5%,08-31 02:46
32,2044,2,晨鸣纸业:独立董事关于第十届董事会第六次会议相关事项的专项说明和独立意见,08-30 09:30
