,read,comment,title,time
0,316,2,生产玻璃的原料，玻璃建材都亏底朝天了，还什么赚钱。,10-18 04:46
1,308,0,一天就把利息跌没了。买什么买？,10-18 04:42
2,311,0,还说这股没庄吗？,10-18 01:48
3,1457,0,东高科技首席行业研究员秦亮接受《证券日报》采访：烧碱价格近两周涨超22%,09-21 02:22
4,1464,0,现货烧碱价格近两周涨超22% 下半年相关企业盈利有望改善,09-20 08:48
5,1387,1,烧碱期货大涨6个点！,09-19 11:51
6,1627,0,已调整到位了。,09-14 08:02
7,1492,0,氯碱Ｂ股9月6日快速反弹,09-06 01:36
8,2437,11,第一目标就是1块一毛美金。,02-06 09:58
9,1670,1,今天是补仓的兄弟拉起来的吧,09-01 10:25
10,1757,0,B股市场暴跌,08-31 11:17
11,1869,1,今天想买点，会不会挨刀？,08-25 10:14
12,2049,1,请问氯碱化工的氯产品是什么？是聚氯乙烯吗？,08-22 09:02
13,2294,2,pvc价格已经回升,08-08 02:39
14,2176,0,虽然这几天股价上跌了一点，但是按那个会理他可能是涨了,08-16 01:48
15,2259,0,下跌通道，到底还早？,08-09 08:35
16,2315,1,都跌了2分了，什么情况？,08-03 09:41
17,2333,0,跌的时候买入，涨的时候卖出。玩这股钱要1分1分的挣[坏笑],08-02 10:57
18,2351,4,一手两手操作的人是怎么想的，每次交易不管多少，交易费至少5元,07-17 01:18
19,2416,0,哈哈，红利又可以买2W多股，这家伙拿了几年，股票数量是多了不少。,07-27 11:09
20,2435,0,红利到账了,07-27 08:51
21,2391,0,红利发放已到帐。（申银宏源）,07-27 07:30
22,2373,0,今晚分红到账，继续买入,07-27 03:23
23,2333,0,大家分红到账了吗？,07-27 10:09
24,2358,2,请问各位老师，氯碱分红啥时候到账呀,07-26 02:58
25,2306,1,请问各位老师，氯碱分红啥时候到账呀,07-26 02:57
26,2419,1,请问红利什么时候到账呢,07-21 04:36
27,2463,2,氯碱B的分红什么时候到账,07-18 04:35
28,2241,0,氯碱B的分红什么时候,07-18 04:22
29,2220,0,分红什么时候到账呢,07-18 10:51
30,2194,0,分红分的是港币吗,07-17 04:59
31,2218,0,没想到二季度还有赢利的业绩,07-15 09:09
32,2361,4,B股有分红吗？怎么没看到？,07-06 01:27
33,2512,4,人民币还在贬值中，B股也就不断下跌中,06-01 04:19
34,2348,3,*st华电B，*st华电B，*st华电B！,04-25 02:27
35,2540,1,900908氯碱B股：2022年年度分配方案为每10股派0.49932美元（含税,07-06 09:34
36,1988,0,这是得罪谁了，跌跌不休了[怒],07-05 02:36
37,1910,2,0.525买10000股,06-27 11:02
38,2183,2,什么时候分红，反正当银行存款了,06-08 03:47
39,2136,2,这是什么情况,05-31 03:08
40,2222,2,为什么B股比A股跌的这么多,05-31 04:53
41,2149,0,大股东对股民绝不负责，拖几天涨点利息格局太低,05-31 09:56
42,2080,0,企业要注意安全生产是对中小股民的最大安全。千万别出事故。股市下跌由如爆炸一样，炸,05-31 09:46
43,2027,0,还说这股没庄吗,05-31 02:54
44,2002,1,还好只有100股,05-31 10:33
