,read,comment,title,time
0,31,0,国新B股去年从0.59元下挫至今0.286元，跌到连公司自己也找不到北了，散户更,10-25 08:48
1,49,1,国新B开始翻倍涨行情了,10-25 10:12
2,54,0,国新B股10月25日快速上涨,10-25 10:07
3,110,1,做B股的不知道去年凯马B翻倍行情嘛？？,10-24 11:42
4,120,3,短短2个月国新B股暴跌30%多，公司连一点声音也没发，好像不是他的公司，一点都不,10-23 11:52
5,118,1,我负责买你的票做长线，你们负责加紧提款钱不用。[握手][握手][握手][握手],10-23 03:23
6,125,0,太惨了,10-23 10:35
7,121,0,买了这票就像去医院看病，走进去能爬出来算你走运。,10-23 10:33
8,304,2,国新B股跌的这么惨，吃相太难看了，股民的利益去那里寻找？？,10-18 11:13
9,244,0,国新B股一周下挫11%，让长期投资者损坏惨重，为什么受伤的总是散户？？！！,10-20 05:35
10,291,0,不想赚钱，只想回本，9.30分开跌，3点钟止跌。,10-19 08:31
11,436,1,国新B股(900913)龙虎榜数据(10-18),10-18 05:14
12,845,3,国泰君安证券南京太平南路营业部今日净卖出2010.56万,10-18 05:45
13,350,3,无缘无故跌停，国新B股，为什么？？！,10-18 03:12
14,304,0,没用多少股就把国新B股打在停板上了，想怎么玩就怎么玩，很随意，苦了散户投资者。,10-18 08:36
15,380,0,涨涨跌跌属正常，只跌不涨的股票肯定有问题！,10-16 10:24
16,551,0,什么东东都贬，可怕！,10-12 10:06
17,589,0,国新B股整天不死不活，不看还好，一看就来气，浪费股民的时间和金钱。,10-11 09:54
18,604,0,国新B股除了回购，不然，就只能下挫。,10-10 06:04
19,1331,6,上海==9月21日==出台国新B巨大利好,09-22 09:50
20,1313,3,什么时候会出显零成交？？,09-22 11:33
21,1516,2,国新B股2022.08.31.每股0.594美元.2023.09.12.每股0.,09-12 09:59
22,1475,0,这股是不是退市后重新上市的？,09-14 10:21
23,1322,0,流动性枯竭！,09-20 02:27
24,1325,0,跌多了就息一会，然后再继续跌。,09-20 09:45
25,1611,2,唯一的燃气股国新B==今年下半年巨涨确定,09-10 08:30
26,1630,2,做空的已跑了，想进的又没资金，就这样天天耗着我的国新B股。,09-05 02:37
27,1592,0,不死不活折磨人的GP，每天吸你一点点血，直至血本无归，没人管，为什么？？？？,09-06 11:27
28,1768,2,这是大涨前的征兆[大笑],08-31 05:06
29,1755,2,外汇存款准备金率由现行的6%下调至4%=这国新B利好传不出？？？？,09-01 08:41
30,1735,0,为啥大跌,08-31 04:28
31,1748,0,急跌不抄底,08-31 02:33
32,1662,0,神奇B，有戏,08-31 01:43
33,1749,0,怎么忘了熔断？？,08-31 01:30
34,1670,0,国新B股8月31日盘中跌停,08-31 01:10
35,1754,0,遇到故意做空，所谓公司的业绩好坏，等于零！,08-31 11:57
36,1663,0,国新B股8月31日加速下跌,08-31 10:54
37,1911,10,《关于在有条件的自由贸易试验区和自由贸易港试点对接国际高标准推进制度型开放若干措,06-30 01:13
38,1781,0,今天国新B股重挫有人怪外资在出逃，但是，该股在外资出逃前已重挫挫50%了，怎么解,08-30 05:41
39,1749,0,最大的耻辱就是看错眼买了国新B股！！！,08-30 05:29
40,1647,1,国新B股一个月的涨势，今一天给跌回去了，真的不敢想，怎么会买到这种股票？！,08-30 02:49
41,1571,0,国新B股8月30日盘中跌幅达5%,08-30 02:37
42,1688,1,国新B股只当没听见出利好，今天表现的非常从容，0.00%收盘，境界太高了。,08-28 06:17
43,1575,0,国新B股8月28日快速回调,08-28 10:05
44,2081,0,降费拉，下周澳协还有天然气涨，,08-19 07:25
45,2485,1,亲，今天小仙挂15.8又没成交，但是下周要真到了未必就卖咯…师傅说，追高被套不止,08-18 03:07
46,2543,4,亲，小仙今天15.8元没有成交，没关系明天继续。其次美元在升值，小仙的b股也是很,08-17 03:03
47,2680,6,亲，小盛就看明天会不会补缺口咯，其它股票就那样吧。很好的，很好的，很好的。,08-16 03:05
48,2725,7,亲，小仙一直觉得带血的筹码还是需要珍惜的，所以看看明天吧。很好的，很好的，很好的,08-15 03:02
49,2068,8,赚汇兑赚差价=国新B是B股里唯一的天然气股,08-16 08:26
50,2698,8,亲，联盛居然还涨不过st股票，真是很好的，很好的，很好的。,08-10 03:11
51,2164,1,都看到从2011年有数据始，机构专用席位第一次进入国新能源=国新B大牛,08-10 10:45
52,2361,3,亲，都再等等吧，很好的，很好的，很好的。,08-14 03:03
53,2443,4,亲，周末快乐，输钱不输心情，下周见…很好的，很好的，很好的。,08-11 03:07
54,2076,0,国新B股8月10日快速回调,08-10 09:37
55,2600,8,亲，今天bbq又bbq咯，很好的，很好的，很好的。,08-09 03:14
56,2648,11,亲，赚赚亏亏，就这样…继续看看吧，很好的，很好的，很好的。,08-08 03:02
57,2625,2,亲，亏钱的一周，不过不能影响周末的心情，输钱不输心情，师傅说，只要股市还看门天天,08-04 03:02
58,2679,4,亲，继续等消息吧…很好的，很好的，很好的。,08-03 05:12
59,2742,3,亲，昨天没消息，今天估计也没消息，明天有没有还不知道，回撤中…很好的，很好的，很,08-02 05:05
60,2284,0,买了就石沉股海[下跌][下跌]再也浮不起来了我的国新B股。,08-01 02:38
61,2255,0,国新A都走好了！B会跟吗?,08-01 11:00
62,2262,1,没人和主力玩，看戏！,07-25 02:45
63,2214,0,永远是熊市。,07-20 02:50
64,2510,4,亲，小仙还在坚持哦，其实主力也难得，上去没有承接，下去么又亏钱…只能这样咯，很好,07-14 03:03
65,2122,0,亲，调出海欣B，调入国新B，继续很好的，很好的，很好的。,07-13 05:03
66,1784,0,再次启动大概率,07-12 07:45
67,2089,0,买国新B的不知国新发电是凌云的近3倍嘛,07-11 09:32
68,1805,1,国新一站式多功能加气站==国新延长公司,05-22 01:03
69,1867,2,国新同中移动合作了。。。。。。,05-30 11:01
70,2023,1,凌云一个发电厂，股价就到0.5，国新3个电厂，现0.35？？,07-08 10:03
71,2595,2,本人真是牛，出利好了，还这么准时，    凯马b900953,06-18 10:03
72,1956,1,天热在家多喝水，少看股！,07-07 07:47
73,2146,4,7.20了,06-21 08:34
74,1881,1,国新2022年年报披露有信用证保证金3亿，现在可借此融资了,06-18 03:34
75,2226,2,第一次看到这个票，我也来吸筹洗盘再拉两个涨停[坏笑],05-25 04:00
76,2017,0,怎么会半个多小时没有成交，国新B股，你怎么会事？？,05-24 10:01
77,1846,0,半个小时没交易量,05-24 09:54
78,1787,0,国新B股5月22日快速上涨,05-22 10:36
79,1416,0,无量了,05-19 02:08
80,1593,2,买国新B不讲逻辑嘛？？,05-15 06:36
81,1344,2,没人玩了，死翘翘！,05-17 10:32
