,read,comment,title,time
0,86,0,宁通信B10月24日快速回调,10-24 09:40
1,240,1,宁通信B10月19日盘中跌幅达5%,10-19 02:38
2,550,1,宁通信B10月11日盘中跌幅达5%,10-11 02:44
3,1498,2,纯B股行情,09-27 02:47
4,4118,7,《新一轮国企改革当从宁通信B开始》凡是了解中国B股市场的历史的投资者都应该知道，,01-20 10:31
5,1510,5,宁通信B:关于清算注销子公司的公告,09-20 06:43
6,1308,0,我就看这个B股啥时候开历史先河——日零成交！[偷笑][偷笑][偷笑],09-21 11:22
7,1509,3,在这个股上，至今看不到国企改革的成果！,09-14 08:11
8,1327,0,宁通信B:第八届董事会第十次会议决议公告,09-20 06:43
9,1580,0,年底净值可能为负又连三年亏损，明年下市或变St?,09-14 06:11
10,1471,0,看看,09-13 09:07
11,1672,1,多维发力提升国资国企改革成效金融投资报10小时前国有企业的建立并不仅是为了赚钱，,09-02 10:59
12,1934,2,宁通信B:关于中国电子科技财务有限公司的风险持续评估报告,08-28 07:07
13,1787,0,宁通信B:半年报董事会决议公告,08-28 07:07
14,1692,0,宁通信B:独立董事关于第八届董事会第九次会议相关事项的独立意见,08-28 07:07
15,1704,0,宁通信B:半年度非经营性资金占用及其他关联资金往来情况汇总表,08-28 07:07
16,1696,0,宁通信B:2023年半年度报告(英文版),08-28 07:07
17,1762,0,宁通信B:2023年半年度财务报告,08-28 07:07
18,1681,0,宁通信B:半年报监事会决议公告,08-28 07:07
19,1714,0,宁通信B:南京普天通信股份有限公司内幕信息知情人登记管理制度,08-28 07:07
20,1697,0,宁通信B:南京普天通信股份有限公司关联交易管理办法,08-28 07:07
21,1794,0,宁通信B:关于清算关闭子公司的公告,08-28 07:07
22,1677,0,宁通信B:独立董事关于控股股东及其他关联方占用公司资金、公司对外担保情况的专项说明和独立意见,08-28 07:07
23,1684,0,宁通信B:2023年半年度报告摘要(英文版),08-28 07:07
24,1778,0,宁通信B:2023年半年度报告,08-28 07:07
25,1662,0,宁通信B:2023年半年度报告摘要,08-28 07:07
26,1576,0,宁通信B:2023年半年度财务报告(英文版),08-28 07:07
27,1615,0,宁通信B:半年报财务报表,08-28 07:07
28,1520,0,宁通信B:南京普天通信股份有限公司信息披露管理制度,08-28 07:07
29,1800,0,宁通信B8月21日快速回调,08-21 10:15
30,2037,0,都快没交易量了，怎么搞活？,08-18 06:23
31,2905,4,宁通信B:2023年半年度业绩预告,07-14 07:03
32,2282,1,怎么没成交,07-20 01:44
33,2362,0,宁通信B：截至7月26日 近12个月累计发生尚未披露的诉讼、仲裁事项合计1181.78万元,07-26 06:13
34,2359,0,宁通信B:第八届董事会第八次会议决议公告,07-26 05:40
35,2358,0,宁通信B:关于累计诉讼情况的公告,07-26 05:39
36,2279,0,国务院国资委推动央企加快发展战略性新兴产业财联社19分钟前国务院国资委7月13日,07-15 11:59
37,2107,1,宁通信B7月7日快速反弹,07-07 02:48
38,2088,2,退市清盘,06-13 01:07
39,2085,0,宁通信B7月4日盘中跌幅达5%,07-04 01:17
40,2515,4,B股自生自灭！,06-09 10:01
41,2275,0,宁通信B(200468)龙虎榜数据(06-19),06-19 04:29
42,2106,0,宁通信B6月19日快速上涨,06-19 10:08
43,2371,2,宁通信B：目前对外融资能力未受较大影响 债务规模总体可控,06-06 11:09
44,2264,0,中国央行：今日进行20亿元7天期逆回购操作中标利率为1.90%央行网站1分钟前中,06-13 09:23
45,2100,0,宁通信B6月8日盘中跌幅达5%,06-08 11:01
46,2336,0,宁通信B:关于累计诉讼情况的公告,06-07 07:25
47,2233,0,宁通信B:000468宁通信B业绩说明会、路演活动信息20230606,06-06 08:12
48,2046,0,宁通信B:关于召开2022年度网上业绩说明会的公告,05-29 04:50
49,2013,0,宁通信B(200468)龙虎榜数据(05-29),05-29 04:29
50,1809,0,宁通信B5月29日盘中跌幅达5%,05-29 01:32
51,1813,0,宁通信B:北京市兰台(南京)律师事务所关于南京普天通信股份有限公司2022年度股东大会的法律意见书,05-26 07:09
52,1627,0,宁通信B:2022年度股东大会决议公告,05-26 07:09
53,1473,4,宁通信B:南京普天通信股份有限公司关于对深圳证券交易所《关于对南京普天通信股份有限公司2022年年报的问询函》回复的公告,05-25 08:15
54,1065,0,宁通信B:大信会计师事务所(特殊普通合伙)关于南京普天通信股份有限公司2022年年报问询函的回复,05-25 08:15
55,1108,0,宁通信B:南京普天通信股份有限公司关于对深圳证券交易所《关于对南京普天通信股份有限公司2022年年报的问询函》的回复,05-25 08:13
56,885,5,宁通信B收年报问询函，要求说明报告期内营收下滑而净利润较2021年大幅增长的原因及合理性,05-11 05:46
57,832,2,000468:宁通信B年报问询函,05-11 05:17
58,581,0,宁通信B5月8日盘中涨幅达5%,05-08 02:12
59,710,0,宁通信B:董事会决议公告,04-28 08:45
60,891,0,宁通信B:2023年一季度报告,04-28 08:45
61,704,0,宁通信B:南京普天通信股份有限公司内部控制缺陷认定标准,04-28 08:45
