,read,comment,title,time
0,570,2,一手一手的买卖是什么意思,09-15 02:46
1,338,0,如果有抛盘，这外高B一定比陆家嘴B跌幅更深，0.369以下见,10-05 08:17
2,443,0,外高Ｂ股9月15日快速回调,09-15 02:44
3,497,0,你们砸吧，我的成本已为负,09-01 04:17
4,637,2,外高中报挺好的。远胜一季度。,08-31 08:15
5,418,0,外高Ｂ股8月31日盘中跌幅达5%,08-31 01:12
6,459,0,外高Ｂ股8月28日开盘涨幅达5%,08-28 09:35
7,658,0,咦？这是啥造型呀？挺别致呀！,08-25 02:37
8,718,0,惨惨惨,08-22 11:31
9,1277,5,分红什么时候到账啊？怎么还没有收到,07-31 09:45
10,1384,0,外高B从股权登记到拿到股息耗时近半个月。,07-31 07:47
11,2243,4,持股目标乃红利回报,04-28 10:52
12,930,3,哪天分红？,07-03 10:50
13,1111,0,否极泰来,07-27 06:38
14,375,1,菲仕兰，跨境业务更进一步,06-28 07:09
15,794,1,挺盘了？,07-07 09:44
16,811,0,外高Ｂ股5月31日快速回调,05-31 02:52
17,1452,2,常年拿分红，还是挺好的,04-19 11:04
18,1697,8,B股是价值投资的好地方,07-21 09:34
19,1897,1,怎么这么惨,02-21 12:53
20,2408,0,提高国有资产的估值。上海的陆家嘴，金桥，外高桥。都是改革开放的排头兵。三十年的积,03-08 01:28
21,2080,0,价值洼地，踊跃参与！,02-02 10:39
22,2478,2,国企增发价格一定会高于每股净值，现在外高B股价是低于每股净值的，对于增发至少会提,12-05 07:44
23,2407,2,定向增发对于B股是好事，定增价总要比净资产（10元多人民币）高吧，跟着A股跌啥呢,12-06 10:44
24,3431,0,策略持仓股一般像大幅冲高回落、炸板后跌破5个点、[呲牙],12-23 06:46
25,2041,0,主要是信心，人们没有从会议中看到点真家货，灰心了[抱拳][抱拳],12-21 09:11
26,1797,0,买其中,12-09 09:24
27,1658,0,VG,12-09 05:07
28,1662,0,转发,12-08 07:15
29,1383,0,转发,12-06 11:14
30,1341,0,转发,12-06 10:11
31,1153,0,转发,12-06 08:45
32,1085,0,不错,12-06 08:18
33,4409,4,伊泰股吧里有人说伊泰B，外高B，鄂资B是B股三大王牌，可是外高B每天成交不多啊？,05-27 08:52
34,1028,0,1,12-05 07:14
35,2044,5,B股怎么才能买到,11-25 10:33
36,2014,8,全天成交844手[呲牙]，投资外高B的都是高手，懂得周期，该休息就好好休息。,11-03 03:26
37,1889,1,来华电B玩玩，17号就停牌然后就成煤炭股了,11-12 01:03
38,3097,3,金桥目前未结利润几十亿，临港综合区120亿货值30亿利润，东大百亿tod有500,08-19 05:18
39,1317,1,丢人现眼的,10-27 05:39
40,1217,0,这是什么股票,11-03 01:12
41,1596,0,外高Ｂ股9月27日快速回调,09-27 09:40
42,1576,0,一泻千里,09-26 04:50
43,1527,0,外高Ｂ股9月26日盘中跌幅达5%,09-26 01:57
44,2504,0,看看鄂资，中路的涨幅吧，再看看你，丢人不。,09-09 01:43
45,2790,0,昨天乌龙指？外高桥的房子不值钱，500万平不如金桥碧云40万平值钱,08-19 09:33
46,2909,2,和一年前的伊煤一样，买后股价翻了一倍多。现在的st华电B(900937)也处于同,08-17 01:13
47,2978,1,和一年前的伊煤一样，买后股价翻了一倍多。现在的st华电B(900937)也处于同,08-16 08:47
48,4640,8,$外高Ｂ股(SH900912)$分红到账了，355，折合人民币2000多，比存银,06-01 06:28
49,2916,0,买满森赫股份301056，立即,08-05 01:35
50,2938,0,底部红三兵走势。,07-29 07:26
51,2879,0,要想投资未来，还是买st华电能源(900937)吧，已经落实的利好,07-29 05:09
52,3072,0,想当年(900937)B股，0.099美元我都没跑，现在怕什么，第一是国企并且是,07-29 09:27
53,2921,0,美妙的形态预示华丽的绽放！,07-28 10:05
54,3471,1,金桥B分红几年就能收回本金了,07-04 01:51
55,2627,0,又有子弹了,06-01 04:13
56,4442,4,B股双雄：伊泰B和外高B,05-21 12:12
57,3829,1,今年分红什么时候到帐,05-25 09:52
58,2616,0,0.928又买入了,05-25 10:07
59,3604,0,"每10股分红1,247美元",05-24 12:16
60,3692,1,$外高Ｂ股(SH900912)$请问股友B股红利几天后能到账？[抱拳],05-23 09:29
61,3445,1,分红10派美元约1，2元,05-21 05:36
62,3642,1,$外高Ｂ股(SH900912)$一个月之内卖出外高B股，要交20%股息税，因这次,05-19 09:09
63,3997,9,可出售完工面积8.9万平方米，一季度才结算了20%,05-06 09:41
64,2546,3,分红哪天到账？,05-19 02:17
65,4138,5,红利是分美金吗？,05-18 11:22
66,3420,0,$外高Ｂ股(SH900912)$股权登记日，还在卖出？这是几个意思！,05-20 10:22
67,4023,4,请问，今天买入外高B有分红吗？,05-18 09:53
68,3653,0,从影响股价的4个因素看该股今后的涨跌,05-19 07:33
69,4297,5,为什么A．B股的股权登记日不在同一天？,05-13 03:08
70,2234,0,填权,05-16 08:00
71,3846,0,为了不交股息税也不能卖,05-13 03:38
72,3670,1,$外高Ｂ股(SH900912)$仔细一算，这货分红率超过10%。,04-11 07:26
73,3370,0,外高B，2022慢牛明星股，绩点初现,05-12 10:03
74,3316,0,$外高Ｂ股(SH900912)$未来外高，金桥，嘴嘴股息回报高一点？,05-10 10:10
75,3420,2,地产和租赁双拐点，平台显价值，美元资产升值趋势！,05-03 07:23
76,3329,1,今天有人进了不少货了。平时无人问津。,04-30 08:18
77,3580,4,一季报的扣非净利润为什么包含房产转让？,05-04 07:51
78,2785,3,一次性入帐,04-29 11:38
79,3234,1,房地产行业，己见曙光。,04-29 02:04
80,2890,0,外高Ｂ股4月29日快速回调,04-29 09:58
81,3090,0,$外高Ｂ股(SH900912)$A股都涨停啦！你还在磨叽什么呢？,04-29 09:45
82,3316,0,外高Ｂ股4月29日开盘涨幅达5%,04-29 09:39
83,3184,0,外高Ｂ股4月29日快速上涨,04-29 09:38
84,3292,0,$外高Ｂ股(SH900912)$现价分红率10%，比存银行强多了。,04-18 07:46
85,3152,0,$外高Ｂ股(SH900912)$已创新高，下周继续。,04-15 05:42
86,3299,0,还是外高贴心，分红每股8毛多，金桥失望了，每股只有5毛。,04-14 07:43
87,3758,1,粗算股息率近14%。而且年报中讲：2021年利润100%用于分红！真牛。,03-31 10:26
88,2541,0,红利红利红利,04-06 11:32
89,3673,0,投资B股这么多年，一直没把你看上眼，今年分红这么慷慨，早盘果断抢入一部分,03-31 08:58
90,2582,0,诱多出货,03-31 02:18
91,3567,2,没买过B股，B股是与买股票一样的吗，有什么不同吗，知道的兄弟告知一下，谢谢,03-23 08:24
92,3415,0,恶意高分红！哈哈[憨笑][憨笑][憨笑],03-31 10:21
93,3495,0,分红一毛多美元[哭],03-31 09:37
94,2737,0,真是好东西啊！,03-18 11:22
95,4632,2,真不知道这B股保留着还有什么意义?,01-17 01:29
96,4012,4,止损出局,01-02 10:39
97,4664,0,没有买卖就没有伤害,12-28 11:19
98,4669,0,近日，中国结算与上交所联合制定并发布沪市《B转H业务实施细则》(以下简称《细则》,12-25 09:29
99,5132,0,房地产是不是熊市的时候才长,12-11 11:22
100,7624,1,到现在还没交易，退市吧！,11-09 10:03
101,8730,0,两桥同时监事离职，混改开始,10-23 08:23
102,4583,0,:宝信B(900926)越涨越恐慌呀！,10-20 11:03
103,4520,0,严重失去了流量，旱鸭子,10-16 12:31
104,11956,0,是蟹一只,09-02 01:38
105,3636,0,……,09-01 02:23
106,11759,0,……,08-31 10:32
107,5011,0,法狮龙，连续井喷态势605318非常明显,08-25 01:53
108,6182,0,宝信B(900926)王者荣耀。,08-06 01:44
109,4670,0,宝信B(900926)王者荣耀。,08-06 01:42
110,12626,0,7月23号,07-17 08:19
111,5065,1,分红什么时候到帐？今天有利好,07-15 07:50
112,5284,0,B股分红什么时候到账,07-14 10:02
113,4435,0,墙裂呼吁Ｂ转Ａ,07-12 03:44
114,5765,3,陆家嘴领涨是个幌子,06-07 06:35
115,4904,0,今天分红吗？怎么分有谁知道？,07-09 09:33
116,5123,1,老凤祥Ｂ转板香港上市了！外高Ｂ也应该替中小股东考虑一下股票市值和流动性问题,07-03 07:35
117,10036,0,刘宏到年龄来着不走，快滚吧,06-29 03:10
118,3612,0,外高Ｂ股6月3日盘中涨幅达5%,06-03 01:25
119,6961,7,按照B股总市值也就10亿美元，还不如上海一个楼盘小区值钱，到底什么原因？,02-04 11:10
120,4959,3,沪深股通的开启，对于B股来说已经失去融资功能和意义。所以B股将来没有存续的价值，,11-05 01:36
121,24878,0,大咖观点，五月顺周期板块怎么投？,05-11 08:00
122,7128,0,外高Ｂ股5月11日盘中涨幅达5%,05-11 11:15
123,2992,0,外高Ｂ股5月11日快速上涨,05-11 11:13
124,20638,0,大咖谈节后顺周期板块,05-10 05:30
125,22693,0,顺周期行情见顶了吗？,04-29 09:55
126,26165,0,如何理解周期？——宏观市场解读,04-20 06:30
127,3919,1,卖出1.5万股的家伙你当心报因,12-14 02:31
128,29502,0,能源化工值得投资么？,03-04 03:30
129,72792,0,2021年科技板块是否值得期待？,03-03 03:00
130,23926,0,科技、半导体、顺周期怎么投？,03-02 09:15
131,22292,0,如何把握顺周期机会,02-25 04:30
132,20682,0,顺周期崛起的号角已经吹响？,02-24 06:30
133,20960,0,建信臻选混合现正发售中！,02-24 04:30
134,26328,0,建信臻选混合现正发售中！,02-22 11:00
135,7902,0,云上会  2021如何安放我们的钱袋子——中信幸福财富之夜,01-26 06:11
136,5064,0,A股翻红,01-07 02:52
137,12792,0,2021，成长与价值如何选择？,12-22 03:00
138,5167,0,正常人应该会抛掉高价的买进低价的，最后两个市场的同股同权股票的股价会差不多,12-19 07:33
139,3456,0,同股同权的股票，在不同的市场价格不同，说明这个市场一定是封闭的不是开放型的,12-19 07:32
140,40019,0,顺周期风口或已到来！,12-16 01:14
141,3331,0,卖出1万5千股的62,12-14 02:27
142,3902,3,横久必跌，缓一缓，接着跌。狗庄阴损，千万不要上当,11-24 08:08
143,3363,1,长期（时间越长越亏）投资B股的结果是让人死得很惨。垃圾化的B股。,11-04 08:30
144,4544,2,1999买的外高股一直未卖，现亏百分之四十。天下奇观,07-29 01:51
145,4067,0,B股的出路基本定位。转H股是方向。华新B是试点。平安过度后下面的跟上。美金转港币,08-24 11:02
146,3693,0,中国B股应该回购注消了,08-24 10:54
147,4366,0,外高桥害死人，长期投资是大亏的，是一个典型反面案例。,07-30 05:32
148,5824,2,600648:外高桥2019年年度权益分派实施公告,07-16 05:44
149,4719,3,600648:外高桥关于举行2020年上海辖区上市公司集体接待日活动的公告,06-15 04:10
150,4064,0,保护中小投资者利益重中之重,06-13 09:16
151,4147,0,600648:外高桥第九届董事会第十四次会议决议公告,06-10 06:04
152,4015,0,我为啥买不进？,06-01 12:57
153,4534,1,600648:外高桥关于召开2019年年度股东大会的通知,05-19 04:56
154,3559,3,600648:外高桥:2019年度募集资金存放及使用情况鉴证报告,04-28 04:07
155,4015,0,600648:外高桥2019年度审计委员会年度履职报告,04-28 04:31
156,3770,0,600648:外高桥银行间债券市场非金融企业债务融资工具信息披露事务管理制度(2020年4月修订),04-28 04:30
157,3935,0,600648:外高桥关于投资设立项目公司的公告,04-28 04:30
158,3660,0,600648:外高桥独立董事关于第九届董事会第十三次会议相关事项的独立意见,04-28 04:30
159,3407,0,600648:外高桥2019年度募集资金存放与实际使用情况专项报告,04-28 04:30
160,3645,0,600648:外高桥关联交易管理办法(2020年4月修订),04-28 04:30
161,3493,0,600648:外高桥:非经营性资金占用和其他关联资金往来的专项说明,04-28 04:30
162,3296,0,600648:外高桥独立董事候选人声明(吴坚),04-28 04:29
163,3275,0,600648:外高桥:2019年度内部控制审计报告,04-28 04:29
164,4325,0,600648:外高桥2019年年度报告,04-28 04:29
165,3018,0,600648:外高桥2019年度内部控制评价报告,04-28 04:29
166,2785,0,600648:外高桥关于非公开发行募集资金投资项目结项并将节余募集资金永久补充流动资金的公告,04-28 04:29
167,3014,0,胜利精密继续涨停,04-23 08:16
168,2786,0,唉，遭得惨没法喊。无回天之力了，只有等到0.65再补了。,04-16 02:09
169,2763,1,一朝持有，十年不变,04-06 09:04
170,2435,2,还有人卖，是真的有bing。,04-02 09:48
171,2440,2,这东西现在还在卖的人不知道是真傻还是真傻还是真的真的傻[想一下],03-26 09:37
172,2476,1,[献花]今天巴适,03-16 09:42
173,2878,0,B股只有耀皮B股(9009l8)有投资价值，其余一蹋糊涂。,02-28 10:09
174,2904,0,外高怎么变成垃圾股了，几年也不涨，害死人,02-25 02:12
175,2826,0,外高桥，为啥还没涨？,02-20 08:46
176,3090,0,912今天巴适[献花]。,02-17 01:24
177,3055,0,迷信它自贸概念，害死人,02-15 05:44
178,3039,0,后悔买进外高桥，已经三年多了还亏损30%,02-15 05:41
179,3212,3,太不争气。,01-20 02:33
180,3185,0,人民币大幅升值反弹到6.9以下了，必股应该很受益啊,01-14 01:44
181,4397,2,600648:外高桥公司债券发行预案公告,12-30 05:07
182,2811,0,去死吧,12-24 01:40
183,38517,598,【长城】爱你，像云漂泊九万里，不曾歇息！,12-17 07:06
184,3131,0,硬气,12-12 08:02
185,3394,0,啥啥啥，又大跌，自贸区变自摸区勒？,12-02 08:45
