,read,comment,title,time
0,55,1,神奇B股10月25日快速反弹,10-25 09:49
1,2664,13,神奇B，神奇制药，历经B、A大盘和各众股下跌洗礼,09-23 10:17
2,601,1,神奇B股10月11日盘中涨幅达5%,10-11 10:06
3,1367,0,这货是干啥的,09-19 10:32
4,2387,1,换手还行，买点试试是否真龙头[微笑][微笑],08-09 11:43
5,1572,1,这么多,09-08 08:36
6,2398,2,继续逢高出货，库存14万股,08-03 10:42
7,1688,0,神奇B股9月1日盘中跌幅达5%,09-01 01:37
8,1626,0,神奇B股9月1日快速反弹,09-01 09:39
9,1745,1,神奇B股冲这名字外资来嘲笑我们哈哈,08-31 03:32
10,1768,0,神奇B股(900904)龙虎榜数据(08-31),08-31 05:14
11,2535,2,B股是啥意思,08-10 09:24
12,2560,4,这是个什么股，名字取的这么奇特,08-04 09:14
13,1669,0,神奇B股8月31日快速上涨,08-31 01:42
14,1666,0,神奇B股8月31日快速反弹,08-31 11:08
15,1737,0,神奇B股8月28日快速回调,08-28 10:06
16,2113,0,神奇B股8月15日快速反弹,08-15 09:56
17,2234,0,神奇B股8月4日快速反弹,08-04 10:09
18,2447,0,神奇B股(900904)龙虎榜数据(08-03),08-03 04:54
19,2356,0,清仓了，留5万股往上看还有空间,08-03 02:41
20,2345,0,出了4分之三的货还剩下,08-03 11:10
21,2200,0,神奇B股8月3日快速上涨,08-03 09:40
22,2176,0,神奇B股8月3日盘中涨幅达5%,08-03 09:38
23,2300,0,涨不上去，久盘必跌,07-28 02:55
24,2971,4,*st华电B起来了，众多利好的事各位友友查公告分柝。上B界今年翻倍倍的个股其应属,03-07 09:03
25,2185,0,好名,07-03 10:21
26,2200,0,神奇？居然没有一点成交量,06-29 09:54
27,2126,1,神奇B股6月13日快速反弹,06-13 10:04
28,2114,0,神奇B股6月15日盘中跌幅达5%,06-15 01:03
29,2267,0,够神奇的,06-06 09:40
30,2612,0,神奇B,05-25 02:55
31,2261,0,神奇B股5月23日快速反弹,05-23 09:38
32,2343,1,神奇B股4月24日快速上涨,04-24 09:46
33,2647,0,神奇B股4月25日快速回调,04-25 09:42
34,2457,0,回光返照，能跑就跑,04-21 11:33
35,2415,0,B股账户都忘记了，前两天上去看了眼，老凤祥B+20%这个神奇B-50%这可真是个,04-20 02:25
36,2398,0,神奇B股4月3日快速反弹,04-03 09:40
37,576,0,神奇B股3月13日快速反弹,03-13 10:46
38,553,0,神奇B股3月13日盘中跌幅达5%,03-13 10:41
39,640,0,神奇B股2月27日快速回调,02-27 09:38
40,592,0,神奇B股2月27日快速反弹,02-27 09:36
41,2661,0,神奇B股(900904)龙虎榜数据(02-17),02-17 04:54
42,480,0,神奇B股2月17日盘中涨幅达5%,02-17 01:09
43,534,0,神奇B股1月3日快速上涨,01-03 10:25
44,516,0,神奇B股1月3日盘中涨幅达5%,01-03 10:23
45,610,0,神奇B股12月27日快速反弹,12-27 09:50
46,531,0,神奇B股12月27日盘中跌幅达5%,12-27 09:46
47,540,0,神奇B股12月27日快速回调,12-27 09:42
48,608,0,神奇B股12月23日盘中跌幅达5%,12-23 02:25
49,613,0,神奇B股12月20日加速下跌,12-20 09:50
50,586,0,神奇B股12月20日盘中跌幅达5%,12-20 09:50
51,576,0,神奇B股12月20日快速回调,12-20 09:38
52,555,0,神奇B股12月19日盘中跌幅达5%,12-19 10:41
53,1421,1,神奇B股(900904)龙虎榜数据(12-12),12-12 04:39
54,574,0,神奇B股12月14日快速反弹,12-14 09:38
55,611,0,神奇B股12月14日盘中跌幅达5%,12-14 09:33
56,597,0,神奇B股12月13日盘中涨幅达5%,12-13 01:24
57,538,0,神奇B股12月13日快速上涨,12-13 01:23
58,527,0,神奇B股12月13日快速反弹,12-13 10:05
59,534,0,神奇B股12月13日快速回调,12-13 09:40
60,570,0,神奇B股12月12日盘中涨停,12-12 02:22
61,558,0,神奇B股12月12日盘中涨幅达5%,12-12 09:50
62,558,0,神奇B股12月12日快速上涨,12-12 09:33
63,612,0,神奇B股12月8日快速反弹,12-08 01:42
64,622,1,神奇B股12月7日快速反弹,12-07 09:40
65,849,0,神奇B股(900904)龙虎榜数据(12-06),12-06 05:14
66,642,0,神奇B股12月6日盘中跌幅达5%,12-06 02:12
67,715,0,神奇B股12月5日快速上涨,12-05 09:47
68,525,0,神奇B股12月1日快速反弹,12-01 01:47
69,470,0,神奇B股12月1日盘中跌幅达5%,12-01 09:43
70,487,0,神奇B股12月1日加速下跌,12-01 09:38
71,383,0,神奇B股11月30日快速反弹,11-30 09:35
72,358,0,神奇B股11月29日盘中涨幅达5%,11-29 09:55
73,320,0,神奇B股11月29日快速上涨,11-29 09:41
74,341,0,神奇B股11月29日快速反弹,11-29 09:37
75,4961,0,神奇B股11月29日快速回调,11-29 09:35
76,439,0,神奇B股11月28日快速上涨,11-28 09:59
77,369,0,神奇B股11月28日盘中涨幅达5%,11-28 09:59
78,269,0,神奇B股11月28日快速反弹,11-28 09:35
79,595,0,神奇B股(900904)龙虎榜数据(11-24),11-24 04:49
80,2219,0,再减仓5000股,08-03 10:29
81,2177,0,继续逢高出货，貌似6.4附近有支撑又出了4万股,08-03 10:07
82,2167,0,出来了半仓21万股，留20万股,08-03 09:57
83,2511,0,神奇b900904，神奇b900904，下午暴利，全上，干,04-13 11:54
84,3128,3,中路b，中路b900915，下午暴利，全上，干，,03-16 11:56
85,2683,3,连B股都没跑赢,02-22 02:21
86,2472,0,逼骨笑死了,02-20 11:18
87,2583,0,被洗出来的战友，可渐进st华电B。供参考哈[微笑][微笑],02-20 09:44
88,2705,0,笑死，自以为很聪明,02-18 05:06
89,2536,0,抄底翰宇药业今天争取15cm,02-17 02:25
90,2398,2,同股同权的ab股，神奇B走势如此让人匪夷所思。,11-18 05:17
91,2720,0,老张文章思路不错,02-01 11:47
92,2412,0,已阅读完成,01-31 11:22
93,2513,0,紧跟博主炒股，一定赢。,01-31 09:28
94,2753,1,A股大众交通涨停了原来是智能，，，，，，,01-19 01:23
95,2574,2,先赞后看，养成好习惯,01-04 11:02
96,2614,0,如何跟？,01-15 01:29
97,2359,0,[献花],01-12 12:38
98,2387,0,[献花],01-12 12:40
99,2428,0,[献花],01-06 06:33
100,2549,1,先赞后看,01-01 01:53
101,2503,0,新股破发是好事还是坏事，后期要怎么搞？,12-30 10:15
102,2438,1,很多转阴一周后复阳，药的行情周期拉长了,12-19 10:02
103,1880,0,[赞],12-26 12:58
104,1461,0,[献花],12-25 03:40
105,1369,0,这观点大大的服[赞],12-22 12:36
106,1216,0,跨年了希望跟着老张满满收获[赞][赞],12-19 11:53
107,1154,0,就想看B股长啥样,12-18 10:23
108,968,0,[赞],12-17 12:32
109,1205,1,这个有点吊，龙虎榜10万就可以上榜，B股要怎么买的,12-13 07:12
110,999,2,出来的战友，可加入开开B战队，两头赚！[口罩][口罩][得意][得意],11-29 10:11
111,907,1,这b股真便宜,12-12 02:20
112,606,0,已经关注,12-09 10:05
113,819,0,每天看看，每天点赞,12-08 02:17
114,450,0,转发,12-07 09:26
115,775,0,今天才发现900917也是医药股和国企改革股。2023年的主升板块它都站。,12-07 04:24
116,736,1,后面炒股就跟着您了,12-06 09:02
117,404,0,转发,12-06 06:56
118,398,1,马上拉,12-06 01:40
119,434,0,你跑了吧？,12-06 02:35
120,389,1,冲冲冲,12-06 01:40
121,374,1,好评,12-06 12:47
122,367,0,很神奇,12-06 11:26
123,366,0,转发,12-05 10:37
124,327,0,q,12-05 07:57
125,423,0,转发,12-05 05:01
126,556,1,哪里来哪里去,12-01 02:37
127,961,1,什么鬼贴子都看不到？,12-05 11:35
128,726,0,三板B股中的房地产股票只有2--3分钱，可以适当参与，国家政策也许给它们带来生机,12-05 12:10
129,296,0,转发,12-04 10:04
130,295,0,转发,12-02 08:36
131,339,0,转发,12-02 07:27
132,658,0,游资尚未从神奇A股退场,12-02 05:40
133,323,0,这个买不了？,12-01 10:02
134,237,0,转发,11-30 06:17
135,433,1,和伊太一样，玩尾盘。但方向相反。,11-30 03:31
136,343,0,单纯技术的角度，应该有空间。,11-30 02:16
137,494,4,昨日低位割肉的今天发傻了吧,11-24 11:01
138,221,0,买,11-29 09:41
139,256,1,这走势不错,11-28 01:48
140,457,2,离开神奇去凯马吧,11-25 02:02
141,335,0,神奇B围魏救赵，四两拨千斤！,11-28 10:04
142,359,1,去掉三分之二仓明天在补进来[想一下][想一下]这个线有点岌岌可危感觉。不高开就得,11-24 02:20
143,474,7,大伙猜猜玩：神奇B开开B，哪个先反弹？[微笑][微笑],11-23 11:12
144,722,8,B股与A股玩神奇背离，看看两方股东谁更聪明！,11-17 09:51
145,330,1,股友们，购买这票需要些什么条件？我怎么买不了啊？,11-24 04:07
146,359,4,筑底了。很好的介入明天赌一博,11-23 01:50
147,551,0,我来解读一下公告：此股被爆炒是因为热炎宁合剂。据说对新冠有效。公司公告等于宣称公,11-24 11:54
148,239,0,神奇B股11月24日盘中涨幅达5%,11-24 09:39
149,269,0,神奇B股11月24日快速上涨,11-24 09:31
150,236,0,有这样的必盯紧,11-23 02:11
151,262,0,神奇B股11月23日盘中跌幅达5%,11-23 10:08
152,236,0,神奇B股11月23日加速下跌,11-23 09:41
153,503,2,神奇B股(900904)龙虎榜数据(11-22),11-22 04:59
154,554,1,中信证券杭州延安路营业部今日净卖出5.42万,11-22 05:45
155,256,0,神奇B股11月22日盘中跌幅达5%,11-22 01:02
156,257,0,神奇B股11月22日快速反弹,11-22 10:07
157,273,0,神奇B股11月21日快速回调,11-21 10:36
158,250,0,神奇B股11月21日快速反弹,11-21 10:14
159,244,0,神奇B股11月21日开盘跌幅达5%,11-21 09:31
160,414,2,该股破20日线，还有一跌，可卖掉该股买开开B。开开A今到20线，开开的机会来了。,11-22 10:57
161,230,0,抢钱开始了，勇敢者游戏[强壮],11-22 02:50
162,227,0,你和你613的大哥估计一时半会是不会醒了！！！,11-22 01:51
163,198,0,精彩,11-22 01:45
164,258,1,一群SB高位吃进低位都在割肉,11-22 10:56
165,236,1,从终点回到起点,11-21 01:56
166,318,1,神B神后在修整……。出来的战友，供销药药的上B独家——开开B，“弱弱主”正蓄势拉,11-20 10:37
167,209,0,见20日线必涨。,11-21 10:10
168,248,0,神奇B股11月21日开盘跌幅达5%,11-21 09:30
169,338,5,该修复了,11-18 10:08
170,382,1,神奇下午收盘前可能跌停，小散门见好就收吧，凯马B刚起动。,11-18 10:28
171,212,0,赶紧逃命啊～,11-18 10:49
172,432,2,这股就是获利盘太多了A股还没结束,11-16 01:44
173,252,0,神奇B股11月18日快速反弹,11-18 09:37
174,261,0,神奇B股11月18日盘中跌幅达5%,11-18 09:32
175,388,4,为啥我买不了它,11-15 01:28
176,363,2,A股涨停，B股跌停，这叫什么背离？,11-17 03:04
177,630,0,神奇B股(900904)龙虎榜数据(11-17),11-17 05:14
178,338,1,应清仓神奇去凯马B看看。,11-17 02:24
179,358,1,通过这次疫情，市场正在对中医药进行价值重估！中医药是中华民族的宝库，也许将来会成,11-17 01:52
180,280,0,神奇B股11月17日加速下跌,11-17 01:57
181,573,1,神奇B股(900904)龙虎榜数据(11-16),11-16 05:04
182,384,1,此股没量，很危险。神奇B主力现在拉高了，没人跟，尴尬了吧…？现在更难了。现在开开,11-17 10:13
183,250,0,神奇B股11月17日快速回调,11-17 09:40
184,259,0,神奇B股11月17日快速反弹,11-17 09:36
185,246,0,神奇B股11月17日开盘跌幅达5%,11-17 09:30
186,360,1,开开B开开[勾引][勾引][勾引][害羞羞][害羞羞][害羞羞],11-16 10:09
187,646,8,B股依然抖抖霍霍，A股神奇换手板。,11-11 10:05
188,294,0,神奇B股11月16日盘中跌幅达5%,11-16 11:27
189,288,0,神奇B股11月16日加速下跌,11-16 11:26
190,267,0,神奇B股11月16日快速反弹,11-16 09:45
191,247,0,神奇B股11月16日快速回调,11-16 09:40
192,255,0,神奇B股11月16日开盘涨幅达5%,11-16 09:26
193,850,3,中信证券杭州延安路营业部今日净卖出1910.06万,11-15 05:45
194,629,1,神奇B股(900904)龙虎榜数据(11-15),11-15 05:09
195,380,2,出来的友友，可关注销售药药的开B，那主想再起，可能缺资金啦[害羞羞][害羞羞],11-15 01:15
196,570,2,快跟上A股，天天落后不丢人吗？,11-02 10:39
197,532,2,华电B快来看公告！,11-12 01:11
198,279,0,神奇B股11月15日盘中涨停,11-15 01:27
199,467,0,神奇B流通盘只有神奇A的约十分之一，太神奇了！一般来说，同股同权时，流通盘小的要,11-15 12:22
200,267,0,神奇B股11月15日快速上涨,11-15 09:32
201,267,0,神奇B股11月15日开盘涨幅达5%,11-15 09:30
202,426,2,老主力出货坚决势猛，新主力接盘意坚势弱……,11-11 10:31
203,367,0,申万宏源证券上海闵行区东川路营业部今日净卖出7.58万,11-14 05:45
204,561,0,神奇B股(900904)龙虎榜数据(11-14),11-14 04:59
205,284,0,神奇B股11月14日盘中涨停,11-14 02:40
206,273,0,神奇B股11月14日盘中涨幅达5%,11-14 09:33
207,297,1,接下来！,11-11 03:00
208,461,1,从神奇A股的拉高建仓、连续封盘（量）来看，公司的基本面，也许有神奇的变化！,11-11 01:42
209,374,0,神奇B股11月11日快速反弹,11-11 02:18
210,481,4,股价在BOLL上边位置，马上要回调下来,11-10 06:39
211,334,0,盘子小了主力进来没钱赚，格局不起来所以磨磨蹭蹭,11-11 11:11
212,347,0,神奇B股11月11日快速回调,11-11 09:44
213,319,0,神奇B股11月11日快速上涨,11-11 09:32
214,357,0,神奇B股11月11日开盘涨幅达5%,11-11 09:28
215,622,5,开B开B[勾引][勾引][勾引][害羞羞][害羞羞][害羞羞],11-02 10:01
216,733,0,神奇B股(900904)龙虎榜数据(11-10),11-10 04:49
217,332,1,这个怎么买,11-10 02:43
218,657,4,迷你票，主力资金全控盘！涨跌要看主力高兴！,11-01 09:40
219,284,0,神b,11-10 11:06
220,380,0,神奇B股11月10日打开涨停,11-10 11:03
221,424,0,神奇B股11月10日盘中涨停,11-10 11:02
222,343,0,神奇B股11月10日快速回调,11-10 09:37
223,347,0,神奇B股11月10日快速上涨,11-10 09:32
224,341,0,神奇B股11月10日开盘涨幅达5%,11-10 09:26
225,373,0,神奇B股11月9日快速回调,11-09 09:47
226,345,0,神奇B股11月9日盘中涨幅达5%,11-09 09:42
227,388,0,神奇B股11月9日快速上涨,11-09 09:42
228,327,0,神奇B股11月9日快速反弹,11-09 09:35
229,385,0,神奇B股11月8日盘中涨幅达5%,11-08 10:26
230,444,0,神奇B股11月8日快速上涨,11-08 10:26
231,454,0,神奇B股11月7日盘中涨幅达5%,11-07 03:33
