,read,comment,title,time
0,243,4,b股的唯一汽车股，900953凯马B农用车全面进入新能源电池时代，密切关注A股新,10-23 09:22
1,62,0,A股汽车股今天又暴涨，怎么b股的唯一汽车股，900953凯马B农用车全面进入新能,10-25 10:52
2,159,0,还玩凯马B呢？？不知道凯马B大佬转进国新B了？？,10-24 11:49
3,163,3,今日不买，再呆何日，暴跌乃是买入好时机,10-23 11:34
4,126,0,跌到0.01美分我来买。[大笑],10-23 06:58
5,140,0,凯马Ｂ10月23日快速反弹,10-23 01:59
6,472,2,凯马股东曾记否，大牛行情的引导者，宁国泰太平南路现身国新B了,10-18 10:41
7,2159,9,中国恒天控股有限公司持有凯马852.69万流通股是不是出利好以经卖出去了。,09-07 03:40
8,339,0,这形势不太对头了啊,10-18 05:09
9,356,1,很多B股会跌到几美分,10-18 09:58
10,435,0,你真是个B,10-16 10:09
11,469,1,B股今天全跌停，早点跑吧,10-16 09:58
12,697,2,0.38在等待,10-10 11:57
13,1463,9,今天我跑得比兔子还快，不后悔,09-25 11:49
14,1521,1,不能玩它，再亏就三年了，ST了。净资产低于一元，退市。,09-19 03:26
15,1621,4,重组信息N年了，也没一点用，就是用它骗人。,09-16 02:00
16,1592,0,说是重组在这个B身上一年多时间赔了50%。八万多美元现在不到四万。走了～～～,09-17 11:09
17,1632,1,凯马B:北京市金杜律师事务所上海分所关于恒天凯马股份有限公司2023年第三次临时股东大会之法律意见书,09-15 05:54
18,1620,1,凯马B:恒天凯马股份有限公司2023年第三次临时股东大会决议公告,09-15 05:54
19,1619,2,凯马B:恒天凯马股份有限公司关于变更职工监事的公告,09-15 05:54
20,1527,0,纯B领头大哥凌云，又开始带头下跌了～～～,09-15 06:56
21,1936,11,凯马汽车今年产销两高,09-12 12:17
22,1575,0,凯马Ｂ9月7日快速回调,09-07 09:39
23,1732,0,凯马B:2023年第三次临时股东大会资料,09-06 04:21
24,1677,1,这几天来个板,09-06 01:45
25,2079,2,凯马B:恒天凯马股份有限公司第七届董事会第二十一次会议决议公告,09-04 03:32
26,1789,0,凯马B:关于在国机财务有限责任公司开展存款等金融业务的风险处置预案,09-04 03:32
27,1726,0,凯马B:恒天凯马股份有限公司关于2023年第三次临时股东大会增加临时提案的公告,09-04 03:32
28,1653,0,凯马B:独董关于相关事项的独立意见,09-04 03:32
29,1618,0,凯马Ｂ9月4日快速上涨,09-04 10:18
30,1600,1,B股还有人管不？,09-02 10:32
31,1864,6,凯马B:恒天凯马股份有限公司关于聘任总经理的公告,08-30 03:33
32,2393,4,汽车股A股牛气冲天，凯马B被遗忘了，可悲，可叹，可气，象央企吗，我看是央弃。,08-02 10:01
33,1550,0,凯马Ｂ8月31日盘中跌幅达5%,08-31 11:07
34,1753,0,凯马B:恒天凯马股份有限公司关于与国机财务有限责任公司签署《金融服务协议》暨关联交易的公告,08-30 05:47
35,1656,0,凯马B:恒天凯马股份有限公司关于对国机财务有限责任公司风险评估报告的公告,08-30 05:47
36,1559,0,凯马B:独董关于相关事项的独立意见,08-30 05:47
37,1553,0,凯马B:独董事前认可意见,08-30 05:47
38,1644,0,凯马B:恒天凯马股份有限公司关于增加与控股股东资金往来暨关联交易额度的公告,08-30 05:47
39,1596,0,凯马B:恒天凯马股份有限公司关于召开2023年第三次临时股东大会的通知,08-30 05:47
40,1690,0,凯马B:2023年半年报全文,08-30 05:43
41,1657,0,凯马B:恒天凯马股份有限公司2023年半年度报告摘要,08-30 05:43
42,1525,0,经纬退市，开始启动了,08-30 05:00
43,1543,0,凯马B:恒天凯马股份有限公司第七届董事会第二十次会议决议公告,08-30 03:33
44,1449,0,凯马B:恒天凯马股份有限公司第七届监事会第十八次会议决议公告,08-30 03:33
45,2637,12,最新的绯闻意向方来自河北。,08-09 08:32
46,2461,4,凯马B ：范弘斐辞去总经理等职务,08-16 03:44
47,2418,5,7月17日，山东凯马汽车制造有限公司赣州分公司生产的30台11座燃油微面陆续装车,07-19 12:52
48,1645,0,要死的节奏！,08-25 09:56
49,2080,6,哇这成交量[笑哭],08-18 02:30
50,2361,4,凯马B:恒天凯马股份有限公司关于董事、总经理辞职的公告,08-16 03:32
51,2419,5,资金，实力，前景都是纯b里的佼佼者，怎么股价这么拉。真搞不明白。,08-03 05:02
52,2731,1,7月25日，山东凯马汽车制造有限公司与江苏苏美达成套设备工程有限公司签订战略合作,07-28 08:38
53,2550,9,恒天集团转让凯马的意图是什么？是否湖北新楚风要上市？？,07-06 06:20
54,2229,1,风口！风口！ 政策加力了！ 消费复苏~~   你懂得,08-02 10:11
55,2230,1,0.407买到了,08-02 02:45
56,2925,4,凯马B:恒天凯马股份有限公司关于子公司涉及诉讼结果的公告,07-28 03:32
57,2320,4,凯马B:关于子公司涉及诉讼进展的公告,08-09 03:32
58,2122,0,7年没有涨的票，请问需要不需要活跃?? ~~~,08-07 10:54
59,2050,0,中路b，中路b900915，上午暴利，全上，干,08-01 07:33
60,2144,6,明天涨7个点以上领涨b股,07-26 11:18
61,2100,1,马车股竟有新能源马,07-28 12:43
62,1400,0,凯马Ｂ7月26日快速上涨,07-26 10:20
63,1403,0,凯马Ｂ7月25日快速上涨,07-25 09:45
64,1237,1,中路b，中路b900915，下午暴利，全上，干,07-19 11:49
65,1590,2,凯马B:恒天凯马股份有限公司2023年半年度业绩预告公告,07-14 03:32
66,1475,6,凯马B：受商用车市场需求不及预期以及价格战冲击，预计上半年净亏2600万元至3600万元,07-14 03:55
67,2342,7,*st华电B要摘帽子啦，仅供参考哈[微笑],04-18 10:02
68,1212,6,凯马B:恒天凯马股份有限公司关于控股子公司获得政府奖励资金的公告,07-07 03:33
69,1058,6,凯马B:恒天凯马股份有限公司董事会秘书辞职的公告,06-29 03:32
70,138,0,凯马Ｂ6月27日盘中涨幅达5%,06-27 01:11
71,2773,6,丹化要转让控股权，公开拍卖，凯马什么情况？该批准了吧,04-10 07:37
72,412,1,凯马B:恒天凯马股份有限公司2023年第二次临时股东大会决议公告,06-26 04:55
73,381,0,凯马B:北京市金杜律师事务所上海分所关于恒天凯马股份有限公司2023年第二次临时股东大会之法律意见书,06-26 04:55
74,101,1,凯马Ｂ6月26日快速反弹,06-26 09:41
75,2294,13,凯马B:恒天凯马股份有限公司关于控股股东筹划重大事项的进展公告,06-16 03:32
76,663,4,凯马B(900953)龙虎榜数据(06-19),06-19 05:28
77,82,0,凯马Ｂ6月20日快速上涨,06-20 09:32
78,104,0,凯马Ｂ6月19日盘中涨停,06-19 09:53
79,1423,3,就是个买！,04-23 05:02
80,437,1,哈哈哈哈，大跌 啊。好买入正好,10-16 10:23
81,654,0,A股的汽车股上涨高点接近4%，B股唯一的汽车股900953凯马也动了一点点,10-12 02:27
82,1269,1,、、、、放长假啦抛吧,09-27 01:55
83,1798,0,感觉最近在搞事情,09-04 05:07
84,1727,1,很快就会出重组消息了,09-01 01:15
85,2257,3,////兵马未行，粮草先动。大整合办理手续中，明天涨停板有可能了凯马B:恒天凯,08-16 08:25
86,2534,9,/汽车股暴涨，B股中唯一的汽车股就是凯马了，拿好了，等待股权转让大重组，2美元见,07-03 10:41
87,2067,0,，，，汽车板块几天来大跌，凯马也上不去了,08-11 10:56
88,2138,5,都是汽车，,07-20 02:33
89,2117,3,今天汽车股大涨众泰，海马等涨停板。凯马真是个马车股,07-31 11:38
90,2032,1,凯马B是什么公司，汽车股吧，汽车股票都大涨你跌。弄了半天，你是生产马车的。怪不得,07-27 10:06
91,1998,0,不再死守此股，今天已经全部卖出,07-27 03:18
92,1257,2,减亏就是利好，打扮一下就有人要了。,07-16 06:04
93,1108,3,B股 独特题材 新能源汽车（农业） 农业补助  未来的 重组 有没有补涨机！！~,07-18 10:46
94,1065,2,半年报减亏五六千万，年底有望扭亏为盈，,07-15 12:07
95,1090,4,"凯马b,还有这样的股？",07-03 01:10
96,951,1,看看众泰汽车的市值，有没有联想一下?,07-18 01:59
97,1170,6,/////山东凯马汽车制造有限公司赣州分公司于近日收到赣州市主攻工业倍增升级领导,07-08 08:52
98,797,1,补缺口,07-04 01:18
99,799,5,下午卖出十万股，走了去900927物贸B,07-11 01:38
100,801,1,靠存量资金想再涨上去太难了，没有增量资金入场庄家也只能高抛低吸自娱自乐了,07-12 01:16
101,945,8,猜谜语,07-10 02:33
102,696,1,////汽车股今天再次暴涨四点几，B股唯一的汽车股凯马变瘟鸡，不争气的东西,07-11 02:53
103,1483,5,凯马B，中特估概念,05-09 09:37
104,680,5,明天继续拉升，本周站上0.5usd.,07-04 05:01
105,780,6,央企凯马，B股中的领涨龙头。抱住凯死等重组必有厚报。,07-03 04:05
106,2595,2,本人真是牛，出利好了，还这么准时，    凯马b900953,06-18 10:03
107,623,5,五部门：开展2023年新能源汽车下乡活动 参与活动车型共69款 2023年06月,06-16 08:04
108,646,4,等了这么多年，也套了十多年，无所谓了。,07-05 10:55
109,608,6,进二退一，明日又该上行了。,06-28 06:36
110,561,2,逢低加仓，只至满仓。,06-20 10:13
111,493,2,回华电B，不回的，大概率又得换“纸尿裤”了,07-03 11:12
112,541,1,是不是忽悠,07-03 11:50
113,873,3,"，，受让方的方式协议转让其 所持公司 29.83%股权（共计 190,926,5",06-21 07:24
114,951,2,本人真是牛，出利好了，还这么准时，    凯马b900953,06-18 09:59
115,633,4,央企变私企，不知利好还是利空。,06-30 11:06
116,3024,3,此股很无聊，总喜欢蹭凯马B段，凯马人家是国有资产，属中国恒天集团，归国资委的家产,06-19 01:35
117,571,2,凯马要进入强势拉升阶段，抱住才会盈。,06-20 11:31
118,606,4,到了进二退一步步高升阶段了，发挥央企作用，做好领涨龙头。[兴奋][兴奋][兴奋],06-26 01:32
119,361,1,凯马～七月份可见0.8美元,06-29 03:36
120,427,4,///拿着，耐心等待，最终纯B股全部转A股，凯马B是带头大哥,06-21 08:47
121,227,0,小反弹就此结束,06-28 11:36
122,159,1,，，，汽车股全面冲高回落，长长的上影线，，，，凯马跟着下行，高抛低吸,06-26 12:34
123,216,5,////前期小高点0.391阻力很大，今天买进明天抛一半.乘电梯的感觉不好过,06-19 12:42
124,222,2,国企变个体。是利好还是利空？,06-21 10:41
125,135,0,不听劝，看到没？没有实质性利好消息怎么上去就要怎么下来，耗子尾汁吧,06-21 09:58
126,220,3,不是低于1元就，退市吗？这个是怎么回事，谢谢指教,06-15 12:00
127,156,2,为啥我不能买,06-20 11:00
