,read,comment,title,time
0,49,0,深南电B10月24日快速反弹,10-24 09:38
1,62,0,深南电B10月23日盘中跌幅达5%,10-23 10:07
2,80,0,继续啊,10-20 10:42
3,175,0,深南电B10月16日快速反弹,10-16 02:16
4,851,1,给深南合并吧,09-19 03:43
5,847,0,垃圾！居然创新低！这么多年一直没有过好表现！,09-19 02:18
6,1322,8,最后两周,09-17 11:58
7,1079,0,退了得了,09-11 11:29
8,1402,6,今天行情看着不错，尴尬的是满仓就挣了一个多点，感觉自己的操作侮辱了这个行情，下午,09-04 03:12
9,1536,0,看明天能跌多少，能不能买回来,09-05 03:34
10,1416,1,跌到底了。,09-01 02:56
11,10633,41,下半年只做三只票，1深南电。2，春兴精工。3海欣食品。深南电目前第一阶段已经到顶,07-01 10:03
12,2462,1,今天清仓了！终于解脱了！告诫所有人宁可把钱掉进大海也不要进入股市！血的教训！,07-18 10:24
13,2281,0,理论探究（110）拉升舒适区,07-20 05:28
14,2140,3,7.13（早盘思路）,07-13 08:52
15,1798,0,。,07-16 03:54
16,1720,0,深南电B7月7日快速回调,07-07 02:55
17,1606,0,深南电B7月5日快速回调,07-05 10:49
18,60,0,深南电B6月26日快速上涨,06-26 09:42
19,98,0,深南电B6月12日快速反弹,06-12 09:36
20,139,0,深南电B6月2日盘中涨幅达5%,06-02 09:43
21,182,0,深南电B5月30日快速反弹,05-30 01:43
22,7301,29,"深南电A，深南电B,后面还有精彩故事。现有故事主要有:1.南电参股私募持有比亚迪",06-18 11:42
23,275,0,深南电B5月8日快速回调,05-08 09:48
24,882,0,开始耍臭无赖了。,04-20 03:07
25,704,0,今天进了一万股，和大家并肩战斗[呲牙],03-31 11:09
26,411,0,深南电B3月30日快速反弹,03-30 10:24
27,1839,2,深南电B(200037)龙虎榜数据(11-07),11-07 04:29
28,585,0,深南电B12月9日快速上涨,12-09 10:00
29,642,0,深南电B11月28日快速反弹,11-28 11:17
30,738,0,深南电B11月23日快速上涨,11-23 10:34
31,829,0,深南电B11月10日盘中跌幅达5%,11-10 02:47
32,774,0,深南电B11月9日快速反弹,11-09 01:54
33,790,0,深南电B11月8日快速回调,11-08 09:40
34,798,0,深南电B11月8日快速上涨,11-08 09:36
35,713,0,深南电B11月8日开盘涨幅达5%,11-08 09:26
36,808,0,深南电B11月7日开盘涨停,11-07 09:30
37,807,0,深南电B11月7日开盘涨幅达5%,11-07 09:26
38,914,0,深南电B10月28日快速反弹,10-28 02:44
39,1000,0,深南电B10月28日盘中跌幅达5%,10-28 02:39
40,1040,0,深南电B10月20日快速反弹,10-20 10:39
41,1302,0,深南电B9月26日盘中跌幅达5%,09-26 02:54
42,1657,0,深南电B8月30日快速反弹,08-30 09:51
43,1616,0,深南电B8月30日加速下跌,08-30 09:45
44,1625,0,深南电B8月30日快速回调,08-30 09:40
45,2037,0,深南电B8月4日盘中涨幅达5%,08-04 09:55
46,1923,0,深南电B8月4日快速反弹,08-04 09:45
47,2010,0,深南电B7月27日快速反弹,07-27 11:09
48,1980,0,深南电B7月27日盘中跌幅达5%,07-27 11:04
49,3854,2,深圳南山热电股份有限公司 第九届董事会第八次临时会议决议公告,07-16 05:57
50,2194,0,深南电B6月23日盘中跌幅达5%,06-23 09:40
51,2159,0,深南电B6月22日快速反弹,06-22 10:04
52,2172,0,深南电B6月21日快速回调,06-21 10:17
53,2211,0,深南电B6月21日快速上涨,06-21 09:42
54,2167,0,深南电B6月20日盘中涨幅达5%,06-20 11:14
55,2236,0,深南电B6月17日盘中涨幅达5%,06-17 10:21
56,2170,0,深南电B6月15日快速回调,06-15 10:36
57,2158,0,深南电B6月14日快速上涨,06-14 09:48
58,2253,0,深南电B6月14日开盘涨幅达5%,06-14 09:47
59,2246,0,深南电B6月7日快速反弹,06-07 10:21
60,2909,0,深南电B5月19日快速反弹,05-19 10:41
61,2772,0,深南电B5月19日快速回调,05-19 10:18
62,2843,0,深南电B5月18日快速上涨,05-18 01:45
63,2845,0,深南电B5月17日快速上涨,05-17 09:48
64,2484,0,深南电B5月16日盘中跌幅达5%,05-16 02:09
65,2514,0,深南电B5月16日快速反弹,05-16 11:24
66,2804,0,深南电B5月13日盘中涨幅达5%,05-13 02:08
67,2806,0,深南电B5月13日快速上涨,05-13 02:06
68,3205,1,深南电B5月12日盘中涨幅达5%,05-12 01:13
69,2950,0,深南电B5月12日快速回调,05-12 10:13
70,2752,0,深南电B5月6日快速反弹,05-06 10:51
71,2673,0,深南电B5月5日快速反弹,05-05 11:14
72,2786,0,深南电B4月29日快速反弹,04-29 10:22
73,2753,0,深南电B4月25日快速反弹,04-25 11:01
74,2908,0,深南电B4月25日盘中跌幅达5%,04-25 10:59
75,2941,0,深南电B3月25日快速反弹,03-25 09:37
76,2910,0,深南电B3月17日快速上涨,03-17 01:46
77,2693,0,深南电B3月15日盘中跌幅达5%,03-15 02:39
78,2824,0,深南电B1月25日盘中跌幅达5%,01-25 03:42
79,2884,0,深南电B12月30日快速反弹,12-30 09:43
80,2507,3,上半场结束，有几个观点分享一下,07-12 12:16
81,2276,0,中午吃饭走的急，这会正好有空发一下观点,07-13 01:54
82,2794,0,明天涨停。,07-12 07:24
83,2336,0,B与A差价离谱,07-12 01:48
84,4270,30,整个电力板块都得看深南电的脸色，它不涨，整个板块都没戏，这就是龙头的力量。有人说,07-07 11:44
85,4342,23,咬定青山不放松，电力还能持续红盘吗？,07-11 07:37
86,3472,3,不要去意会走势，单看今天的榜，可以明确几点：1.这票里散户是相当多，九个席位都是,07-11 01:01
87,1891,0,今天的操作,07-10 08:38
88,3095,4,高温下的人气资金巨火小盘，深南电,07-08 01:42
89,5744,32,我也来发一帖吧有人说到不3板，有人说要超3板。我想说尊重盘面每一天，趋势逻辑走坏,07-09 09:45
90,1954,1,实盘记录16万本金的炒股之旅，第14天,07-10 04:02
91,9370,7,发电太贵，电厂想哭？,06-29 04:53
92,1907,1,多的不说，说多了就是隔天大中阳！,07-09 10:17
93,7707,46,复盘：东湖高新、深南电，说的多不如实际动作,07-07 09:27
94,1909,0,看看000037深南电,07-08 09:21
95,1781,0,20万翻倍之旅第二天,07-07 03:08
96,1668,0,深南电a走了,07-07 10:28
97,1700,0,实盘记录16万本金的炒股之旅，第十二天,07-06 05:28
98,2433,5,针对能源部长推动电力法修订的相关公告新闻，我在认真研读后总结出以下关键要点第一，,07-05 12:05
99,2312,18,深南电预测14.5没到啊，希望襄阳轴承能到10.06,06-30 04:14
100,1887,0,电力板块继续拉垮，昨天涨停的皖能直接拉垮，现在要看深南电、桂东这两个能不能再次放,07-04 10:08
101,1652,1,居然有人刻意控制深南电B股股价，行为极之可恶！,07-03 03:48
102,2661,0,6月底深南电大肉，7月初期待巨轮智能,07-03 09:58
103,2402,3,6月29日：明日心仪低吸票,06-29 12:13
104,2915,6,谈谈深南电的28的换手率对市场走向的影响？单日换手率超过25意味着什么?换手率是,06-30 11:33
105,1613,0,呢班正杏加橙！,06-30 02:54
106,1792,0,下跌中继，还得跌,06-30 01:41
107,1614,0,"不清楚呢的仆街如何炒作,跌比升的快！这样玩有意思吗？",06-30 11:06
108,1750,0,机器人还能炒吗,06-29 11:27
109,2129,4,2023年6月30日天线位备选及复盘,06-29 03:29
110,1622,2,B股只要一个小小庄就可以了,06-29 11:10
111,2139,1,6.28实盘: 难,06-28 04:21
112,2306,3,一半高兴一半心酸，中马传动深南电的启示,06-28 05:12
113,2016,3,深南电都4个涨停了！它不涨还跌！总觉得它不是电力板块！,06-28 08:46
114,1997,1,深南电｜机构为自己抬轿,06-28 07:21
115,3745,2,难受，香菇,06-28 07:36
116,1599,0,$深南电B(SZ200037)$,06-28 02:21
117,1598,0,怪事，八十万手大卖单哪里来的？,06-28 02:17
