,read,comment,title,time
0,45,0,深粮B10月25日快速反弹,10-25 09:55
1,168,0,深粮B10月19日快速反弹,10-19 02:52
2,254,0,有点古怪,10-17 04:54
3,1495,0,深粮B8月29日盘中跌幅达5%,08-29 09:34
4,2160,2,没有交易，提前休假[得意][得意][得意],06-07 02:22
5,1892,0,深粮B6月26日快速上涨,06-26 01:32
6,1870,0,深粮B6月19日快速反弹,06-19 10:19
7,1952,3,还以为这货停牌了,04-07 10:06
8,2470,0,A股这几天连着跌，B股居然涨了？,04-13 03:54
9,2979,0,。。。完全没有流动性,03-17 10:02
10,2768,0,不砸跌停我看不起你[微笑],02-24 11:11
11,2823,0,还不退市[叹气],02-24 10:38
12,2960,0,这玩意有啥利好么？我这B股吃股息的鸭蛋都被吃掉了，赶紧继续拉吧，要不剩下的一点不,02-23 04:52
13,3339,1,没买卖就没伤害[捂脸],12-16 11:26
14,595,0,深粮B2月23日盘中涨幅达5%,02-23 02:51
15,571,0,深粮B2月23日快速上涨,02-23 09:37
16,4039,1,完全没有看吗？成交量吃鸭蛋,10-25 02:01
17,3663,0,这玩意跟僵尸股一样,11-30 09:47
18,3241,0,像这种还不注销,11-28 03:12
19,1451,0,深粮B11月3日快速上涨,11-03 01:28
20,3875,0,这种成交量体现这个市场彻底被遗弃！,11-01 10:58
21,4185,0,今天交易量争取为0,10-20 10:41
22,1663,0,深粮B9月30日快速回调,09-30 10:07
23,3905,0,全天成交量之王,09-21 01:57
24,1575,0,深粮B9月14日快速反弹,09-14 09:39
25,3352,1,现港币3.8元（人民币3.23元）进可攻退可守，极具投资价值。进流通盘才5200,08-17 04:06
26,5776,1,$深粮B(SZ200019)$买不到，买不到，3.58挂了150手，没买到。,05-12 03:29
27,5180,0,好似又一只深物业来了。,07-14 03:16
28,2386,0,深粮B6月27日快速上涨,06-27 09:30
29,4579,0,没流动性,06-25 04:50
30,5184,0,$深粮B(SZ200019)$来个涨停看看，祝董会开心的，深粮是百亿企业，现在还,06-23 01:15
31,2326,0,深粮B6月22日开盘涨幅达5%,06-22 09:50
32,5808,3,京粮B股不是更香吗？,03-29 10:51
33,5761,3,$深粮B(SZ200019)$深粮B股流动少，买到就是赚到。,04-13 09:39
