,read,comment,title,time
0,48,0,但愿以后天天喝酒吃肉。,10-25 01:32
1,50,0,可怜的B股生出来不久就被爹妈抛弃，不得不成到处流浪的孤儿。,10-25 09:50
2,107,0,锦在线B10月24日快速上涨,10-24 10:07
3,282,1,吸血几年，最后会是值一分钱吗？我1.5美元买的,10-20 10:02
4,354,1,难道这公司高管不认知羞耻二字的吗？丢人现眼厚颜无耻,10-18 11:11
5,351,0,锦在线B10月18日快速回调,10-18 09:47
6,382,0,这逼已经回到20年前了,10-17 01:15
7,654,1,你们都多钱买的？套几年了？我2019年3月买的，买入价0.95，10000股，现,10-11 05:46
8,1654,0,呼吁B重组，AB股互换！,09-08 03:23
9,1837,0,900914有长期投资的机会？,09-03 09:14
10,2003,0,分红到了，买买买，一个月后没动静了,08-19 09:01
11,2051,2,分红到账了，谢谢！,08-18 09:26
12,1915,0,锦在线B8月18日快速上涨,08-18 09:35
13,2050,0,专家们，出来说两句？,08-17 10:00
14,2073,0,上午未发布利好，还在涨，下午发布了利好，就开始跌，真是哭笑不得！,08-15 02:09
15,2108,1,分红几时到帐,08-14 06:42
16,2229,5,关于分红那位给解读一下，为什么锦投的除权日会比登记日早呐，不合乎逻辑啊？,08-07 10:35
17,2100,2,沉舟侧畔千帆过，病树前头万木春！,07-31 09:52
18,2124,2,啥时候分红呢，太慢了，去年的红利到今年大半年都过了还没有消息。,07-27 07:33
19,2058,0,B股置换A.如何？搞个方案出来,07-27 02:01
20,2654,1,*st华电B，*st华电B，*st华电B,04-24 01:01
21,2837,0,扣非每股亏损0.2元，本业大亏,04-10 08:39
22,3774,1,这个B应该今年能到2元,02-20 04:51
23,2946,0,天天发这种东西,02-17 04:43
24,2798,0,2,02-13 05:45
25,3117,3,喜迎开门红！,01-03 09:25
26,3742,2,《买了？》……健康拼的是免疫力，买股拼的是忍耐力。没忍住，买了。,01-05 02:47
27,3661,2,供销药药的上B独家——开开B，开启拉升势[勾引][勾引][害羞羞][害羞羞],11-20 10:03
28,757,0,锦在线B12月27日快速回调,12-27 09:40
29,749,0,锦在线B12月21日盘中涨幅达5%,12-21 11:10
30,673,0,锦在线B12月21日快速上涨,12-21 11:07
31,3443,3,【2022/11/17】赚点  美刀  不容易,11-17 02:52
32,3396,1,只昐能天天红色，就心满意足了！,12-13 02:52
33,2979,0,加油！！！,12-11 08:15
34,2900,0,是,12-09 04:54
35,2856,0,转发,12-06 09:41
36,2854,0,额,12-05 09:28
37,2827,0,转发,12-05 08:12
38,2834,0,转发,12-04 08:40
39,3139,0,感谢大佬分享，好人一生平安,12-02 06:27
40,3557,4,"现在也就等AB股合并，一旦宣布,十几个涨停板才能追到。今天中路A股跌，B股接近涨",11-23 03:00
41,2818,0,转发,11-30 07:12
42,3259,0,为啥股价这么低？？,11-20 11:05
43,3447,1,看样子要向上启动了。不能出手！,11-01 02:40
44,3227,1,来华电B，17号上会重组变煤炭股，,11-12 01:00
45,4010,6,趋势难改，企稳须等节后。,09-26 03:32
46,3770,2,今天可以少买点！,09-26 02:07
47,4224,3,一群傻瓜在卖，注定要被扒光撵出股市,09-08 10:17
48,1262,0,锦在线B10月24日加速下跌,10-24 01:26
49,1639,0,锦在线B9月29日快速上涨,09-29 09:32
50,3655,0,爬起来了？还是装死好,09-26 02:53
51,1455,0,锦在线B9月26日打开跌停,09-26 02:50
52,4490,4,连退市的上普b5都塌么值5毛钱，锦在线就值7毛？,08-22 11:59
53,1570,0,锦在线B9月26日盘中跌停,09-26 02:06
54,1578,0,锦在线B9月26日加速下跌,09-26 02:06
55,1578,0,锦在线B9月26日盘中跌幅达5%,09-26 01:31
56,3649,2,分红已经到了,08-16 08:05
57,4519,1,分红后要涨价了。,08-11 01:15
