,read,comment,title,time
0,324,0,市北高新我已经放弃了反正投入也不多,10-18 05:49
1,599,0,这些仙股还不关了留着干嘛,10-11 01:14
2,1402,1,一个上市公司高管没有一股股票的公司，你期望什么价格？,09-23 07:55
3,1409,0,赶快退了吧,09-20 09:29
4,1477,0,每周下一个台阶,09-18 02:45
5,1513,0,今天这是主力在干啥？,09-15 09:14
6,2399,1,下跌趋势抛出换股是唯一出路,07-18 11:07
7,1524,0,这是要归零了么,09-15 02:39
8,1523,1,市北B股9月15日快速反弹,09-15 02:25
9,1522,0,怎么了？,09-15 02:10
10,1872,0,3.5元净资产，3.5÷7.3=0.4794520548元，等着退市吧。退市净资,08-31 07:20
11,1818,0,市北B股8月28日开盘涨幅达5%,08-28 09:36
12,2279,0,市北B股8月7日快速反弹,08-07 10:25
13,2295,1,市北B股8月1日快速反弹,08-01 11:28
14,2260,0,市北B股7月25日盘中涨幅达5%,07-25 01:52
15,2312,0,7手，好玩吧？[大笑],07-17 01:27
16,2301,2,目标位，0.02,07-07 11:37
17,2620,1,这个股咋玩的,07-07 10:12
18,2105,0,市北B股7月7日快速反弹,07-07 09:54
19,2290,0,这是要拉脱了，一路跌，没一点反弹,06-30 09:43
20,2328,1,哪里出错了？,06-12 09:18
21,2332,0,五部门：开展2023年新能源汽车下乡活动 参与活动车型共69款 2023年06月,06-16 08:51
22,1988,1,绝望,06-06 11:58
23,2399,0,砸盘吃一波，庄家老哥捡便宜筹码还是悠着点喔，毕竟破净的价格，也不是所有人都看不懂,05-31 04:21
24,2313,0,脱衣服了,05-31 02:31
25,2289,0,脱,05-31 02:22
26,2350,1,出什么问题了？汇率的原因？,05-31 01:44
27,2361,0,真牛逼，从2月2号开始，一路跌到现在，快4个月了，庄家这是拉肚子到现在？,05-29 09:54
28,2407,1,*st华电B，*st华电B，*st华电B，公告己出，业绩转正，摘帽在即！[勾引],04-26 10:41
29,2472,0,大名城600094要大涨！在房地产板块连续利空的前提下，洗盘吸筹充分，稍有个大资,05-25 07:38
30,2305,0,这玩意怎么天天跌,05-23 09:50
31,2800,0,张江高科蒸蒸日上，这市北苟延残喘！！同是上海的工业区，只能说领豆无方！,04-27 02:05
32,3446,3,B股真是外籍购买的吗？,12-05 12:16
33,2729,1,$市北B股(SH900902)$,03-29 02:59
34,2386,1,$市北B股(SH900902)$,03-22 05:01
35,2547,0,国内富豪被丑国割了韭菜，还剩下了25万，回来炒B股吧。,03-15 11:24
36,2757,1,资产重组公告没有看到官宣，不知是否真假？请大家提供。,03-12 07:25
37,3041,0,能涨到0.5美元吗,02-25 07:26
38,1151,0,市北B股1月31日快速上涨,01-31 02:35
39,1062,0,市北B股1月13日快速反弹,01-13 09:42
40,4668,0,转发,12-11 08:22
41,3368,0,明天封板，同意的点赞上车走一波,12-07 07:13
42,3411,0,，，，，可以适当参与，国家政策也许给它们带来生机,12-07 01:37
43,2890,0,转发,12-05 10:21
44,2844,0,转发,12-05 06:05
45,2871,1,转发,12-01 10:04
46,2989,1,越来越强了,11-29 10:53
47,2978,2,什么时候一毛钱,11-28 03:33
48,3172,0,三板B股中的房地产股票只有2--3分钱，可以适当参与，国家政策也许给它们带来生机,12-05 12:04
49,990,0,市北B股12月2日快速上涨,12-02 11:25
50,963,0,市北B股11月29日盘中涨幅达5%,11-29 02:10
51,3239,0,房地产恢复再融资，如果能恢复B股再融资那有多少个板。痴心妄想……,11-29 08:01
52,3610,2,华电B17号上会重组变煤炭股还有加入的机会,11-12 12:59
53,1125,0,市北B股11月17日快速上涨,11-17 10:33
54,5176,4,上海市北高新股份有限公司  关于参与上海灿瑞科技股份有限公司A股IPO战略 投资,09-29 04:12
55,1535,0,市北B股10月27日快速上涨,10-27 11:26
56,4021,0,B股流动性极差，恐怕一个跌停修复好需要一年时间不止了。,09-29 08:04
57,1721,0,市北B股9月26日快速反弹,09-26 03:39
58,1742,0,市北B股9月26日加速下跌,09-26 02:14
59,1673,0,市北B股9月26日盘中跌幅达5%,09-26 02:02
60,4534,1,下调外汇准备金率，B股大利好，市北能涨点嘛？,09-05 08:57
61,4299,0,要算涨停板金田A400016已经5个涨停板了，金田B420016却一动不动,09-15 10:50
62,4500,0,市北高新下周开始拉涨停,09-04 05:42
63,5056,0,红利拿到了才1470,08-09 09:59
64,4901,0,哪脚踢股价是有道理的,08-09 09:57
65,4732,0,16:06【市北高新：拟3000万元受让梦创双杨112.5万股股份】财联社8月8,08-08 04:17
66,4867,1,0.277？比我们A股退市的价格都要低了。,07-16 03:18
67,5097,2,大家拿到分红的钱了吗,07-29 12:14
68,4664,0,我怎么没收到分红的钱,07-29 12:11
69,3424,0,市北国有企业,07-28 03:17
70,4380,0,分不分红是态度问题，分多分少是能力问题，,07-28 11:41
71,1584,0,B股是价值投资的好地方,07-21 09:34
72,4002,0,$市北B股(SH900902)$不玩这货了换回人民币追风口去股性太死,07-02 09:06
73,3274,2,何时买呢？,06-27 08:55
74,4584,0,AB股什么时候合并啊？,04-22 02:09
75,4783,2,市北B有存在需要吗？不知道董事会怎样考虑的,05-12 09:37
76,4486,0,市北B股5月5日快速回调,05-05 09:51
77,4326,0,市北B股5月5日开盘涨幅达5%,05-05 09:30
78,4172,0,$市北B股(SH900902)$三毛B有戏,04-28 03:00
79,3944,0,$市北B股(SH900902)$庄家早跑了，天量放出破底，一定破产。,04-28 10:26
80,3621,0,市北B股4月25日快速反弹,04-25 10:55
81,2926,0,这股可能退市,04-16 06:06
82,4090,0,鄂资B十送四股分红20元,04-15 12:04
83,3845,0,市北B股4月11日盘中跌幅达5%,04-11 10:09
84,3795,0,市北B股4月8日快速回调,04-08 10:16
85,4316,3,就你磨磨唧唧，是房地产吗？,04-01 07:35
86,4300,2,这么便宜大股东为什么不回购注销？京东方B都开始回购注销了。,04-01 12:10
87,4098,0,$市北B股(SH900902)$我经常开车在中环看到市北高新，现在你们有空去看看,04-02 12:06
88,2933,1,机会,03-15 10:53
89,4015,0,市北B股3月24日快速反弹,03-24 09:42
90,3970,0,市北B股3月24日盘中涨幅达5%,03-24 09:42
91,4077,0,市北B股3月23日快速反弹,03-23 01:51
92,3915,0,市北B股3月21日快速反弹,03-21 10:01
93,4386,1,估计明天要变盘了。,01-12 05:00
94,4678,0,将来开通国际板和B股有没有关系,01-27 10:33
95,4555,1,笃行而致远！人生不言弃,01-14 05:21
96,4468,0,竟然还有三毛钱的股,01-13 06:13
97,3457,2,趋势,12-31 11:07
98,4825,3,B转H，大趋势所指,12-29 02:01
99,4417,0,扭亏是大概率的事件，股价应该会上一个台阶。转港股我觉得还没有那么快。,12-29 10:13
100,4904,0,先锋道达尔国际股票指数基金持有东方通信B股463万股;野村证券新加坡有限公司东方,12-21 02:10
101,3836,0,最垃圾的股哈哈,12-21 10:35
102,3970,0,抢，终于启动了,12-17 10:09
103,5457,1,为什么还在这个B股上陪太子读书?看看天涯B股2cm了,12-07 10:53
104,8851,1,仙姑来了、退市节奏,10-27 11:30
105,5984,1,1毛大哥要诞生了？,10-16 01:00
106,4777,2,这股怎么买进,10-11 03:24
107,5578,3,有美金的还不快去买900945海航，,09-29 09:37
108,4874,0,都去900919看看，我卖了这个股，换的900919，损失回来了,10-26 02:56
109,4854,0,宝信B(900926)看你会涨多高！,10-15 07:50
110,6100,4,"水仙B和水仙A的价差，是中国股市中的奇葩.水仙B420008才1毛钱,我的天.水",09-15 06:35
111,11095,0,在五月份割了赔了3000多刀，换了900919赚回来了有盈余,09-29 10:15
112,5629,1,问一下公司有高新这两个字，能否告知一下公司有哪些高新产品或者投资了哪些高新企业,09-16 04:43
113,5160,0,900902已经趋势反转了，不要再盲目看空了，可以买进了，持有。,09-11 11:40
114,5223,0,市北B股9月3日快速回调,09-03 09:47
115,4463,0,市北B股9月3日快速上涨,09-03 09:34
116,4297,0,市北B股9月3日开盘涨幅达5%,09-03 09:28
117,19571,0,你好，截止2021月08月31日，股东人数是多少？,09-02 04:09
118,17517,0,董秘你好，请问本届董事长换届选举是什么时候？,08-31 04:30
