,read,comment,title,time
0,35,0,0.38卖了，不玩了。,10-25 10:48
1,45,0,凌云B涨了3个点，这个股主力不知道什么时间回来。,10-24 02:29
2,44,0,下不来了，只能选择向上补一点。,10-24 02:27
3,49,0,B股涨了1.6%，我可能卖错了。,10-24 10:48
4,64,0,太惨了，想割肉了。,10-23 10:26
5,60,0,赔了20%,10-23 10:08
6,90,0,阴跌比急跌更可怕。,10-20 02:44
7,89,0,流出资金1.6万美元。,10-20 02:43
8,457,0,凌云b的外资出了5万美元。,09-18 02:14
9,383,0,耀皮Ｂ股9月13日快速反弹,09-13 02:42
10,431,1,耀皮玻璃走的那么好，这里还有傻蛋割肉。,09-04 10:31
11,409,0,阴跌，积弱难返啊。,09-07 02:51
12,420,0,我劝主力空翻多。,09-04 10:32
13,332,0,耀皮Ｂ股9月1日盘中跌幅达5%,09-01 01:43
14,483,0,抄底吧，低吸。,09-01 08:39
15,476,1,这个是曹德旺弟弟吗,08-15 10:05
16,421,0,这是啥情况,08-31 02:08
17,527,1,还有人玩B股？应该取消B股。,08-04 11:22
18,484,1,这股没事，准备建仓吧。,07-12 06:59
19,396,0,分红啥时候到？,07-12 08:15
20,1141,2,"耀皮生产航空玻璃,随军工板块，尤其是成飞概念拉动…。",02-03 01:46
21,402,0,感觉在磨底，快压不住了。,07-11 03:09
22,602,2,4.85买了100多手，居然也被套？？还有天理吗？这么低的位置，无语,06-05 04:51
23,635,1,耀皮B股(900918)龙虎榜数据(05-25),05-25 04:59
24,593,0,有啥消息出来了吗？,05-25 11:02
25,321,0,耀皮Ｂ股5月25日快速上涨,05-25 10:40
26,899,1,这票还有人买吗,05-13 03:21
27,1117,0,臭了,04-10 11:41
28,492,0,耀皮Ｂ股4月7日快速上涨,04-07 01:07
29,2392,3,很多人搞不懂耀皮玻璃为什么涨得那么凶，我来告诉你们，这只票现在涨幅只是第一台阶，,02-10 09:37
30,1358,0,耀皮B股跌的差不多了，等了几个月了，这次下跌很给力，跌到我的目标位置了，果断买入,03-08 10:12
31,1470,6,这个B股是啥这么便宜，耀皮A都长那么多了这个没怎么涨还那么便宜怎么买？,02-03 07:07
32,661,0,耀皮Ｂ股2月6日加速下跌,02-06 09:47
33,601,0,耀皮Ｂ股2月6日盘中跌幅达5%,02-06 09:47
34,3799,2,这股股价为什么这么低,08-15 11:14
