,read,comment,title,time
0,93,0,跌时就快涨不见你涨垃圾垃圾,10-23 10:43
1,1183,0,涨的时候没见你涨，跌的时候你也太积极了！,09-19 10:23
2,1217,0,深赛格A都三个涨停板了，怎么深赛格B没有反应哦。,09-18 09:57
3,1292,0,怎么只值A的五分之一,09-13 10:21
4,2414,3,这个是啥股票，怎么这个走势，和深赛格有什么联系么？新手，请哪位大哥指教一下,08-11 11:53
5,2046,0,深赛格B8月14日盘中跌幅达5%,08-14 09:32
6,2272,0,发力,07-27 11:24
7,2295,3,1块6毛多的股票抛个毛线啦,07-26 09:53
8,2257,0,华控赛格发力了,07-25 01:54
9,2419,4,$深赛格B(SZ200058)$,06-02 01:45
10,2216,0,华强北商圈,07-19 11:12
11,2223,0,这个b股为啥创历史新低啦,07-17 01:40
12,3028,1,这个牛，一天一分钱,01-30 08:24
13,2172,2,哈哈，今天这老兄又开始打压，其实老兄您可以卖多一点。,07-05 09:44
14,2173,0,谁在打压深赛格B，这个趋势会继续走低哦。,07-04 11:17
15,2167,0,没有权限b股，这是要退市吗？,07-03 04:47
16,2525,0,B股到现在都没一笔,05-24 02:25
17,2471,0,买一手,05-18 10:37
18,1441,0,深赛格B3月9日快速反弹,03-09 09:40
19,3144,2,现在B股还有什么用？按照A股价格并入A股算了,02-10 02:55
20,1283,0,深赛格B12月27日快速回调,12-27 09:45
21,920,0,深赛格B12月12日快速回调,12-12 10:03
22,831,0,深赛格B12月9日快速反弹,12-09 09:36
23,659,0,深赛格B12月8日快速反弹,12-08 09:46
24,623,0,深赛格B12月8日盘中跌幅达5%,12-08 09:37
25,616,0,深赛格B12月7日快速回调,12-07 09:58
26,605,0,深赛格B12月7日快速上涨,12-07 09:44
27,594,0,深赛格B12月7日快速反弹,12-07 09:35
28,604,0,深赛格B12月6日快速上涨,12-06 10:17
29,628,0,深赛格B12月6日快速反弹,12-06 09:36
30,575,0,深赛格B12月5日快速上涨,12-05 09:41
31,750,0,深赛格B11月30日快速反弹,11-30 10:36
32,627,0,深赛格B11月30日盘中跌幅达5%,11-30 10:31
33,1012,0,深赛格B11月4日快速反弹,11-04 10:22
34,1834,0,深赛格B8月24日快速反弹,08-24 09:52
35,1834,0,深赛格B8月23日快速上涨,08-23 09:55
36,2101,0,深赛格B8月16日快速上涨,08-16 09:35
37,2036,0,深赛格B8月15日快速反弹,08-15 02:19
38,2065,0,深赛格B8月15日盘中跌幅达5%,08-15 02:18
39,2342,0,深赛格B6月27日快速回调,06-27 10:23
40,2365,0,深赛格B6月22日快速上涨,06-22 02:51
41,2395,0,深赛格B6月14日快速反弹,06-14 10:46
42,2361,0,深赛格B6月2日快速反弹,06-02 10:15
43,2579,0,深赛格B5月31日盘中涨幅达5%,05-31 09:51
44,2644,0,深赛格B5月31日快速上涨,05-31 09:49
